id,title,parent,entity,type,town,owner,operator,count_approved,monthly,reg_date,is_active,size,size_in,size_out,indoor_area_per_child,shuttle,after_care,pre_public,penalty_count,total_fine,nonmonetary_sanction_count
c32588bc-1f4e-46df-8fce-9373b4f88a01,新北市私立淡水新興幼兒園,新北市私立淡水新興幼兒園,新北市私立淡水新興幼兒園,私立,淡水區,林福來,,90,14281,2000/01/21,1,428.0,321.54,,3.57,0,0,無,0,0,0
c3524b87-3191-4f47-bce6-466ae04e3dd2,新北市私立逸德幼兒園,新北市私立逸德幼兒園,新北市私立逸德幼兒園,私立,中和區,黃子芩,,34,4500,1980/11/19,1,120.79,90.6,30.19,2.66,0,0,113-115,2,12000,0
c366019e-32ea-4083-b9e9-2503e64704a4,新北市私立雙和巨星幼兒園,新北市私立雙和巨星幼兒園,新北市私立雙和巨星幼兒園,私立,中和區,康均瑤,,59,8075,2004/02/02,0,208.46,208.46,,3.53,0,0,無,5,204000,0
c3774dae-b8ac-4760-9630-f2d78c586b74,新北市私立晴幼幼兒園,新北市私立晴幼幼兒園,新北市私立晴幼幼兒園,私立,泰山區,劉育榕,,36,6160,1989/05/02,1,212.1,67.1,145.0,1.86,0,0,無,2,18000,0
c38cfbd0-d110-4bed-bec1-b4a31cf3120a,康軒文教事業股份有限公司附設新北市私立員工幼兒園,康軒文教事業股份有限公司附設新北市私立員工幼兒園,康軒文教事業股份有限公司附設新北市私立員工幼兒園,私立,新店區,李萬吉,,267,28445,2003/01/27,1,942.4,942.4,,3.53,0,0,無,2,9000,0
c3a9de4a-36f0-4e54-8147-fe944ff56c9d,新北市立二重國民中學附設幼兒園,新北市立二重國民中學附設幼兒園,新北市立二重國民中學附設幼兒園,公立,三重區,游翔越,,152,3728,2018/08/01,1,951.84,525.84,426.0,3.46,0,0,無,2,12000,0
c3bf932a-247d-4033-ac04-5df8060a91bf,新北市板橋區後埔國民小學附設幼兒園,新北市板橋區後埔國民小學附設幼兒園,新北市板橋區後埔國民小學附設幼兒園,公立,板橋區,黃清海,,120,3728,1995/09/11,1,1339.0,480.0,859.0,4.0,0,0,無,0,0,0
c403c948-6bdf-4c31-9060-9ade2bba8bae,新北市板橋區板橋國民小學附設幼兒園,新北市板橋區板橋國民小學附設幼兒園,新北市板橋區板橋國民小學附設幼兒園,公立,板橋區,華志仁,,180,3728,1997/09/10,1,1080.0,540.0,540.0,3.0,0,0,無,0,0,0
c45c9b1b-c312-4479-af7d-7b4131c65018,新北市立光榮國民中學附設幼兒園,新北市立光榮國民中學附設幼兒園,新北市立光榮國民中學附設幼兒園,公立,三重區,黃居正,,210,3728,1999/08/21,1,1560.0,930.0,630.0,4.43,0,0,無,0,0,0
c4931f30-cb54-4142-9956-f57fc6309b1c,新北市私立佳思美幼兒園,新北市私立佳思美幼兒園,新北市私立佳思美幼兒園,私立,蘆洲區,李慧芬,,39,3750,2000/05/31,1,137.18,137.18,,3.52,0,0,113-115,0,0,0
c4b87fe7-b6c3-4906-8031-aafc1b726275,新北市私立兒童天地幼兒園,新北市私立兒童天地幼兒園,新北市私立兒童天地幼兒園,私立,三重區,蔡王麗美,,27,4125,2000/04/18,1,125.52,125.52,,4.65,0,0,113-115,0,0,0
c4dfc227-d58b-48e6-8e28-10f0fb910793,新北市私立育碩幼兒園,新北市私立育碩幼兒園,新北市私立育碩幼兒園,私立,淡水區,許育禎,,52,4540,2001/06/06,1,184.38,184.38,,3.55,0,0,113-115,0,0,0
c51f4fd2-9a7d-44a5-a040-b972f31bedbc,新北市私立艾寶貝幼兒園,新北市私立艾寶貝幼兒園,新北市私立艾寶貝幼兒園,私立,蘆洲區,陳勇志,,50,4606,1997/05/23,1,122.14,122.14,,2.44,0,0,113-115,1,6000,0
c5462926-50e2-46ea-a6fe-2380804cfdfe,新北市私立崇儒幼兒園,新北市私立崇儒幼兒園,新北市私立崇儒幼兒園,私立,中和區,王亦佳,,30,13373,2012/04/10,0,133.76,106.13,,3.54,0,0,112-112,2,21000,0
c558faff-9a62-44e8-bd80-f4abc07532dd,新北市私立新象幼兒園,新北市私立新象幼兒園,新北市私立新象幼兒園,私立,深坑區,柯淑華,,70,11883,1998/02/15,1,305.53,243.65,61.88,3.48,0,0,無,0,0,0
c58f269c-ac15-441e-ad90-2101726f63ed,新北市私立心語幼兒園,新北市私立心語幼兒園,新北市私立心語幼兒園,私立,林口區,劉婕盈,,60,27267,1993/04/13,1,211.39,211.39,,3.52,0,0,無,0,0,0
c5d3b7c8-5e4d-461f-b8e8-cfe9332d8b68,新北市私立喬安幼兒園,新北市私立喬安幼兒園,新北市私立喬安幼兒園,私立,泰山區,林坤樹,,80,15070,2000/07/10,1,298.05,298.05,,3.73,0,0,無,2,12000,0
c5f39e2a-8019-4a23-82a4-8dc5ec7d90e0,新北市私立新大華幼兒園,新北市私立新大華幼兒園,新北市私立新大華幼兒園,私立,汐止區,嚴明嬌,,139,4200,1997/08/23,1,587.08,587.08,,4.22,0,0,113-115,3,15000,0
c607f0c9-1b01-4a03-8974-59e385b67e73,新北市私立三愛幼兒園,新北市私立三愛幼兒園,新北市私立三愛幼兒園,私立,新店區,陳麗瓔,,90,10000,1983/02/10,1,427.68,233.28,194.4,2.59,0,0,無,2,12000,0
c67b59e4-d573-4aba-b75f-3d3e98bc899c,新北市泰山區同榮國民小學附設幼兒園,新北市泰山區同榮國民小學附設幼兒園,新北市泰山區同榮國民小學附設幼兒園,公立,泰山區,廖明正,,212,3728,1999/10/08,1,2643.19,1985.99,657.2,9.37,0,0,無,0,0,0
c6a63455-b921-45f8-8662-6f4af26cb7cd,新北市私立崇幼幼兒園,新北市私立崇幼幼兒園,新北市私立崇幼幼兒園,私立,汐止區,林裕騰,,56,4500,2000/12/27,1,235.08,235.08,,4.2,0,0,113-115,3,180000,0
c6bbcdde-300a-4fb1-9277-4f79f684eade,新北市私立慧晟幼兒園,新北市私立慧晟幼兒園,新北市私立慧晟幼兒園,私立,板橋區,曾玉梅,,45,4500,2002/07/24,1,158.42,158.42,,3.52,0,0,113-115,3,180000,0
c6d06e99-6371-4c72-871c-6c48cfe91565,新北市私立土城名仁幼兒園,新北市私立土城名仁幼兒園,新北市私立土城名仁幼兒園,私立,土城區,洪春夏,,47,4500,1986/06/25,1,164.85,83.7,81.15,1.78,0,0,113-115,0,0,0
c6db2a95-d811-4817-b84e-749790135b09,新北市私立育榕幼兒園,新北市私立育榕幼兒園,新北市私立育榕幼兒園,私立,泰山區,劉育榕,,29,6160,2005/07/04,1,102.39,102.39,,3.53,0,0,無,1,6000,0
c72f572e-c5b1-4d07-a37d-c3673f419018,新北市中和區景新國民小學附設幼兒園,新北市中和區景新國民小學附設幼兒園,新北市中和區景新國民小學附設幼兒園,公立,中和區,黃文賢,,212,3728,1994/02/01,1,1837.0,1197.0,640.0,5.65,0,0,無,0,0,0
c74dfa8f-217e-4afc-b783-763edb000d27,新北市私立智文幼兒園,新北市私立智文幼兒園,新北市私立智文幼兒園,私立,三峽區,王淑如,,74,10167,2010/01/13,0,261.37,261.37,,3.53,0,0,無,1,90000,0
c7517545-596b-4677-b25b-b33e9079573b,新北市私立慈祐幼兒園,新北市私立慈祐幼兒園,新北市私立慈祐幼兒園,私立,中和區,陳喬麟,,120,3750,2021/09/10,1,618.15,436.89,181.26,3.64,0,0,113-115,0,0,0
c7939e0f-8591-442a-a7a5-2bedebffb47d,新北市私立道安幼兒園,新北市私立道安幼兒園,新北市私立道安幼兒園,私立,板橋區,陳紗,,70,3750,1979/03/07,1,322.0,260.14,,3.72,0,0,113-115,0,0,0
c7fb2da3-6682-4e26-9dc6-4be0f54dd3dc,新北市林口區瑞平國民小學附設幼兒園,新北市林口區瑞平國民小學附設幼兒園,新北市林口區瑞平國民小學附設幼兒園,公立,林口區,范瑞瑩,,30,3728,2001/08/17,1,320.0,230.0,90.0,7.67,0,0,無,0,0,0
c81ef7f4-75d8-4009-9cc5-c3e451dab650,新北市私立宏仁蒙特梭利幼兒園,新北市私立宏仁蒙特梭利幼兒園,新北市私立宏仁蒙特梭利幼兒園,私立,中和區,林佳盈,,30,17837,2020/09/10,1,270.2,132.92,124.0,4.43,0,0,無,0,0,0
c831268b-0e52-44ec-932e-3969c173862f,新北市新林非營利幼兒園(委託明新學校財團法人明新科技大學辦理),新北市新林非營利幼兒園(委託明新學校財團法人明新科技大學辦理),新北市新林非營利幼兒園,非營利,林口區,呂明峯,明新學校財團法人明新科技大學,136,2000,2018/07/05,1,938.0,635.0,303.0,4.67,0,0,無,0,0,0
c8333e3a-272d-426e-9ea7-a03b9da8707c,新北市私立榮富日光幼兒園,新北市私立榮富日光幼兒園,新北市私立榮富日光幼兒園,私立,新莊區,朱國禎,,366,2000,2026/06/16,1,,,,,0,0,無,0,0,0
c8513495-6c41-4489-9a38-35c721e2fc03,內政部國土管理署北區都市基礎工程分署職場互助教保服務中心(委託社團法人中華音樂舞蹈暨表演藝術教育協會辦理),內政部國土管理署北區都市基礎工程分署職場互助教保服務中心(委託社團法人中華音樂舞蹈暨表演藝術教育協會辦理),內政部國土管理署北區都市基礎工程分署職場互助教保服務中心,私立,中和區,邱健凱,社團法人中華音樂舞蹈暨表演藝術教育協會,30,2000,2022/08/05,1,185.32,90.48,,3.02,0,0,無,0,0,0
c86a8912-1546-40c1-bb69-d2c57eb9db43,新北市私立慈惠幼兒園,新北市私立慈惠幼兒園,新北市私立慈惠幼兒園,私立,板橋區,拾聚億,,60,4125,1975/03/11,1,258.6,116.8,,1.95,0,0,113-115,5,54000,0
c8b6934e-5070-4449-87aa-e2c11a4b2933,新北市私立精英國際幼兒園,新北市私立精英國際幼兒園,新北市私立精英國際幼兒園,私立,鶯歌區,張書語,,151,4500,2020/08/04,1,928.2526,515.04,413.2126,3.41,0,0,113-115,7,128000,0
c8e8bdbe-ad6e-4bf5-a726-bd7c8ef27aef,財團法人天主教會臺北教區附設新北市私立玫瑰幼兒園,財團法人天主教會臺北教區附設新北市私立玫瑰幼兒園,財團法人天主教會臺北教區附設新北市私立玫瑰幼兒園,私立,中和區,鍾安住,,120,11738,1983/01/20,0,,,,,0,0,無,0,0,0
c9213eb8-ddff-44a1-9f3a-61cffc92363d,新北市私立樂韻幼兒園,新北市私立樂韻幼兒園,新北市私立樂韻幼兒園,私立,新店區,郭于瑄,,56,4615,1974/09/18,1,263.7,135.8,127.9,2.43,0,0,115-115,0,0,0
c94f1c2d-4700-4062-841f-4fb5240f5233,新北市私立集賢幼兒園,新北市私立集賢幼兒園,新北市私立集賢幼兒園,私立,蘆洲區,曾麗娟,,165,17333,2017/07/31,1,1277.131,786.04,491.091,4.76,0,0,無,4,132000,0
c9c672a3-ac68-4d5e-a9a3-497693d25a43,新北市私立劍聲幼兒園,新北市私立劍聲幼兒園,新北市私立劍聲幼兒園,私立,新店區,翁德彬,,150,17167,1983/06/29,1,480.0,286.63,173.37,1.91,0,0,無,4,15000,0
c9db2acc-ec78-4809-b1a6-e4f4483a3e4b,新北市私立汐止名人幼兒園,新北市私立汐止名人幼兒園,新北市私立汐止名人幼兒園,私立,汐止區,王寶珠,,50,4000,1997/07/04,1,281.11,281.11,,5.62,0,0,115-115,11,489000,0
c9f3a87e-8604-4c25-8117-19999b30fc9a,新北市私立彬彬幼兒園,新北市私立彬彬幼兒園,新北市私立彬彬幼兒園,私立,板橋區,吳俊毅,,150,4000,1980/03/19,1,1195.0,551.96,643.04,3.68,0,0,113-115,1,6000,0
ca6aa335-2f20-4e75-b392-7f981b4c6e4c,新北市私立美敦幼兒園,新北市私立美敦幼兒園,新北市私立美敦幼兒園,私立,蘆洲區,彭愛主,,47,3750,2002/11/15,1,165.88,165.88,,3.53,0,0,113-115,1,6000,0
cac7ae9f-669b-4f00-b658-5419e2675761,新北市私立佳欣中正幼兒園,新北市私立佳欣中正幼兒園,新北市私立佳欣中正幼兒園,私立,新店區,王選南,,42,3750,2003/11/21,1,147.43,147.43,,3.51,0,0,113-115,0,0,0
cac87fcb-acbd-42e7-b9e8-2d5b4565676a,新北市立五股幼兒園陸一分班,新北市立五股幼兒園,新北市立五股幼兒園,公立,五股區,,,60,3706,2013/04/15,1,672.1,672.1,,11.2,0,0,無,0,0,0
cad6a2c0-9de9-40d1-9997-bba61371e027,新北市私立文理幼兒園,新北市私立文理幼兒園,新北市私立文理幼兒園,私立,新莊區,陳豪宙,,75,3750,1985/08/01,1,264.59,164.53,100.06,2.19,0,0,113-115,1,6000,0
cae0ea01-2533-4370-90a1-e4419baedad8,新北市私立歡樂寶貝熊幼兒園,新北市私立歡樂寶貝熊幼兒園,新北市私立歡樂寶貝熊幼兒園,私立,淡水區,劉寶琳,,55,5500,1999/12/22,1,202.32,202.32,,3.68,0,0,113-115,1,60000,0
cb28d4c8-9c76-4c63-8c77-380d27a2a7e5,奇異林股份有限公司附設新北市私立奇異鳥麗林幼兒園,奇異林股份有限公司附設新北市私立奇異鳥麗林幼兒園,奇異林股份有限公司附設新北市私立奇異鳥麗林幼兒園,私立,林口區,李志鴻,,65,23500,2010/04/23,1,248.74,248.74,,3.83,0,0,無,5,87000,0
cb80a8cb-f3a2-4a2b-85e6-b2e97ff19822,新北市私立佳佳安幼兒園,新北市私立佳佳安幼兒園,新北市私立佳佳安幼兒園,私立,蘆洲區,陳莞荽,,57,4500,1983/05/01,1,243.67,243.67,,4.27,0,0,113-115,0,0,0
cba857c0-f695-49dd-b014-4b9a39b3dd64,新北市私立慈霖幼兒園,新北市私立慈霖幼兒園,新北市私立慈霖幼兒園,私立,土城區,呂理勝,,190,16350,2008/10/07,1,864.61,864.61,,4.55,0,1,無,0,0,0
cbd17ee5-7c7a-405c-a4f7-baec4e9989eb,新北市私立佳欣北新幼兒園,新北市私立佳欣北新幼兒園,新北市私立佳欣北新幼兒園,私立,新店區,王選南,,60,3750,2000/08/31,1,,,,,0,0,113-115,1,60000,0
cbf0ef75-bb62-4e2a-8b04-7d1c453277aa,新北市板橋區埔墘國民小學附設幼兒園,新北市板橋區埔墘國民小學附設幼兒園,新北市板橋區埔墘國民小學附設幼兒園,公立,板橋區,劉能賢,,286,3728,1998/09/25,1,1908.0,1050.0,858.0,3.67,0,0,無,0,0,0
cbfcd564-063a-45f7-bb04-348adda2d6ef,新北市私立民德義泉幼兒園,新北市私立民德義泉幼兒園,新北市私立民德義泉幼兒園,私立,中和區,何佳霖,,39,3500,2011/07/19,1,250.3,139.16,,3.57,0,0,114-115,0,0,0
cc1eac21-0964-4170-9d32-c2a21349c93d,新北市私立澄品幼兒園,新北市私立澄品幼兒園,新北市私立澄品幼兒園,私立,樹林區,涂富英,,80,14740,1983/03/30,1,318.0,222.0,96.0,2.77,0,0,無,0,0,0
cc3aa836-3d27-4842-9d9c-a8c091f52722,新北市三多非營利幼兒園(委託廣亞學校財團法人設立之廣亞學校財團法人育達科技大學辦理),新北市三多非營利幼兒園(委託廣亞學校財團法人設立之廣亞學校財團法人育達科技大學辦理),新北市三多非營利幼兒園,非營利,樹林區,王育文,廣亞學校財團法人設立之廣亞學校財團法人育達科技大學,90,2000,2018/07/20,1,1600.15,876.85,723.3,9.74,0,0,無,0,0,0
cc5daae7-b65f-4f54-969d-fc684e6b2220,新北市私立愛麗兒幼兒園,新北市私立愛麗兒幼兒園,新北市私立愛麗兒幼兒園,私立,汐止區,李敏華,,29,4500,2000/04/25,1,103.85,103.85,,3.58,0,0,113-115,0,0,0
ccab52c1-1640-432b-8235-bee35068df96,新北市私立雄林國際幼兒園,新北市私立雄林國際幼兒園,新北市私立雄林國際幼兒園,私立,蘆洲區,林伯翰,,350,28083,2025/03/26,1,2140.25,1726.46,413.79,4.93,0,0,無,0,0,0
ccb16d64-46a3-48ce-8c2e-9f3e388f2cf7,新北市私立永昇幼兒園,新北市私立永昇幼兒園,新北市私立永昇幼兒園,私立,土城區,李惠娟,,86,15341,2010/09/03,1,304.44,304.44,,3.54,0,0,無,1,6000,0
cd064d9b-14a7-4c5c-8994-f279ae66ee06,新北市金山區金山國民小學附設幼兒園美田分班,新北市金山區金山國民小學附設幼兒園,新北市金山區金山國民小學附設幼兒園,公立,金山區,,,55,3728,2024/08/01,1,355.31,190.31,165.0,3.46,0,0,無,0,0,0
cd384bce-451d-4c3c-a73a-9e6a713ffb09,新北市私立光星幼兒園,新北市私立光星幼兒園,新北市私立光星幼兒園,私立,板橋區,羅錫賢,,60,14153,1977/01/20,1,163.0,78.0,85.0,1.3,0,0,無,0,0,0
cd825bc8-2871-4a90-a6e3-a092d34ac42c,新北市私立奇異鳥幼兒園,新北市私立奇異鳥幼兒園,新北市私立奇異鳥幼兒園,私立,新莊區,張翠倩,,120,23500,2011/03/03,1,512.96,512.96,,4.27,0,0,無,3,72000,0
cd93bea7-d995-4bb6-8d6e-d7cb9ac49d02,新北市立樹林幼兒園山佳分班,新北市立樹林幼兒園,新北市立樹林幼兒園,公立,樹林區,,,50,3706,1972/02/01,1,258.32,166.8,91.52,3.34,0,0,無,0,0,0
cd986e57-c6a9-4ede-8778-248c985b803a,新北市三峽區農會附設新北市私立幼兒園,新北市三峽區農會附設新北市私立幼兒園,新北市三峽區農會附設新北市私立幼兒園,私立,三峽區,張永巨,,89,12317,1998/04/21,1,299.03,209.52,33.95,2.35,0,0,無,3,126000,0
cda05448-ce10-4f38-91d4-b78e74aa2f00,新北市私立汐止一二三幼兒園,新北市私立汐止一二三幼兒園,新北市私立汐止一二三幼兒園,私立,汐止區,李世珍,,66,16088,1998/02/19,1,363.08,265.22,,4.02,0,0,無,0,0,0
cdc92d41-66fd-4c61-b720-a73e9fb6fdbc,新北市私立沐野幼兒園,新北市私立沐野幼兒園,新北市私立沐野幼兒園,私立,中和區,葉智偉,,30,2000,2001/04/26,1,122.43,122.43,,4.08,0,0,113-115,0,0,0
ce6b3689-60a6-4b56-bf6a-a9d91233eb74,新北市瑞芳區瑞濱國民小學附設幼兒園,新北市瑞芳區瑞濱國民小學附設幼兒園,新北市瑞芳區瑞濱國民小學附設幼兒園,公立,瑞芳區,梁淑媛,,60,3728,1999/09/28,1,520.0,204.0,316.0,3.4,0,0,無,0,0,0
cedb09ac-5e6f-427d-b9ad-423024c71d88,新北市永翠非營利幼兒園（委託社團法人新北市多元教育協會辦理）,新北市永翠非營利幼兒園（委託社團法人新北市多元教育協會辦理）,新北市永翠非營利幼兒園,非營利,板橋區,簡平成,社團法人新北市多元教育協會,166,2000,2025/09/17,1,1406.7,1046.33,360.28,6.3,0,0,無,0,0,0
ceee7546-505f-4c16-b576-b796ab770cc1,新北市私立成德幼兒園,新北市私立成德幼兒園,新北市私立成德幼兒園,私立,新莊區,林國霖,,90,10817,2005/05/26,1,1068.78,543.69,218.69,6.04,0,0,無,0,0,0
cf120adb-abd4-4d50-8d5e-130f1c519919,新北市私立樂樂童年幼兒園,新北市私立樂樂童年幼兒園,新北市私立樂樂童年幼兒園,私立,淡水區,施逸萁,,241,19233,2019/08/01,1,1709.21,1335.46,373.75,5.54,0,0,無,0,0,0
cf1dd075-132e-4c0a-afa2-500ae4f6698b,新北市私立愛丁堡幼兒園,新北市私立愛丁堡幼兒園,新北市私立愛丁堡幼兒園,私立,蘆洲區,谷淑香,,120,17467,2003/12/05,1,1005.5,743.11,262.39,6.19,0,0,無,2,69000,0
cf8b7872-0cf7-42b8-b52d-5414975256c7,新北市私立京揚幼兒園,新北市私立京揚幼兒園,新北市私立京揚幼兒園,私立,土城區,郭志和,,31,19575,2004/07/15,1,142.86,142.86,,4.61,0,0,無,2,12000,0
cf8be783-fd0e-40ba-90ea-5bf83d057a07,新北市私立勝利幼兒園,新北市私立勝利幼兒園,新北市私立勝利幼兒園,私立,中和區,楊承勳,,79,4500,1976/07/01,1,276.05,180.2,95.85,2.28,0,0,113-115,0,0,0
cfc12ddb-f8d7-4e76-95dd-3beb2627ad69,新北市私立永錡光華幼兒園,新北市私立永錡光華幼兒園,新北市私立永錡光華幼兒園,私立,新莊區,許耀基,,37,10433,2000/10/13,1,173.77,151.67,22.1,4.1,0,0,無,0,0,0
cfd52b92-b80f-467a-9fac-370847017819,新北市私立聖雅幼兒園,新北市私立聖雅幼兒園,新北市私立聖雅幼兒園,私立,五股區,翁琦鴻,,48,4500,2000/10/02,1,198.12,198.12,,4.13,0,0,113-115,0,0,0
d01abef8-ebb3-4dd8-861b-e5c3d77117b8,新北市新莊區昌隆國民小學附設幼兒園,新北市新莊區昌隆國民小學附設幼兒園,新北市新莊區昌隆國民小學附設幼兒園,公立,新莊區,唐玉真,,212,3728,1993/09/21,1,1799.0,925.0,874.0,4.36,0,0,無,0,0,0
d028a98f-42da-44de-b711-b0e5a9bac0d4,新北市私立丹妮爾幼兒園,新北市私立丹妮爾幼兒園,新北市私立丹妮爾幼兒園,私立,土城區,王舜慶,,88,10383,2012/07/24,1,392.31,252.68,,2.87,0,0,無,2,120000,0
d07a996a-5cc8-46e8-a014-6956b1d31878,新北市鶯歌區永吉國民小學附設幼兒園,新北市鶯歌區永吉國民小學附設幼兒園,新北市鶯歌區永吉國民小學附設幼兒園,公立,鶯歌區,鍾信昌,,60,3728,1999/12/24,1,1465.0,344.0,777.0,5.73,0,0,無,0,0,0
d0c2aae3-173a-49f5-b30e-a5b8f5679b02,新北市私立鶯歌芝麻村幼兒園,新北市私立鶯歌芝麻村幼兒園,新北市私立鶯歌芝麻村幼兒園,私立,鶯歌區,張育婷,,304,13926,2001/05/31,1,4275.98,1090.02,3185.96,3.59,0,0,無,0,0,0
d146fe7a-5820-4286-b5cf-1e26db78417e,新北市私立小康幼兒園,新北市私立小康幼兒園,新北市私立小康幼兒園,私立,板橋區,涂福增,,48,4320,1976/10/23,1,290.4,168.43,,3.51,0,0,113-115,0,0,0
d14b5aca-625a-4f9a-961c-a079cb70c67d,新北市私立普登幼兒園,新北市私立普登幼兒園,新北市私立普登幼兒園,私立,淡水區,羅路加,,42,5000,2008/08/28,1,149.15,149.15,,3.55,0,0,113-115,1,6000,0
d1593649-cd42-4325-a826-900e719f0680,新北市私立南蒂亞幼兒園,新北市私立南蒂亞幼兒園,新北市私立南蒂亞幼兒園,私立,林口區,曾榮章,,115,16236,2000/07/29,0,790.0,430.0,360.0,3.74,0,1,無,13,663000,0
d1a252c3-5474-4512-a861-ccf3147d3ca9,新北市立三重高級中學附設幼兒園,新北市立三重高級中學附設幼兒園,新北市立三重高級中學附設幼兒園,公立,三重區,曾慧媚,,106,3728,1970/01/01,1,1248.0,888.0,360.0,8.38,0,0,無,0,0,0
d1d3d0f6-f97a-4203-8592-5a3aba4e26da,新北市淡水區新興國民小學附設幼兒園,新北市淡水區新興國民小學附設幼兒園,新北市淡水區新興國民小學附設幼兒園,公立,淡水區,李連成,,90,3728,1995/09/18,1,913.0,451.0,462.0,5.01,0,0,無,0,0,0
d1df93a0-0f90-49d1-8d2c-9fb54fd0bbf7,新北市私立溫馨幼兒園,新北市私立溫馨幼兒園,新北市私立溫馨幼兒園,私立,板橋區,楊美玲,,60,4500,1999/03/10,1,210.11,173.49,36.62,2.89,0,0,113-115,0,0,0
d1f8871d-0429-495c-a9da-96735dcbe2a0,新北市鶯歌區鶯歌國民小學附設幼兒園,新北市鶯歌區鶯歌國民小學附設幼兒園,新北市鶯歌區鶯歌國民小學附設幼兒園,公立,鶯歌區,簡聰義,,60,3728,1996/08/01,1,630.0,340.0,290.0,5.67,0,0,無,0,0,0
d278e786-2fb9-4da3-bf30-96f39df13c55,新北市私立民族幼兒園,新北市私立民族幼兒園,新北市私立民族幼兒園,私立,蘆洲區,陳麗珍,,60,8633,2003/05/12,1,234.63,211.315,,3.52,0,0,無,1,18000,0
d28efddf-cef7-4a02-9cfc-a71e1c358ad6,新北市永和區永平國民小學附設幼兒園,新北市永和區永平國民小學附設幼兒園,新北市永和區永平國民小學附設幼兒園,公立,永和區,唐永安,,274,3728,1989/08/30,1,1961.4,1061.6,735.0,3.87,0,0,無,0,0,0
d29c87d0-2ebb-478e-bd87-55df0110397b,新北市私立蘆洲星辰幼兒園,新北市私立蘆洲星辰幼兒園,新北市私立蘆洲星辰幼兒園,私立,蘆洲區,陳麗珍,,40,9433,2000/07/06,1,176.28,176.28,,4.41,0,0,無,0,0,0
d2bfca28-9d01-4d4d-a9ff-a46d29d28bf4,新北市五股區更寮國民小學附設幼兒園,新北市五股區更寮國民小學附設幼兒園,新北市五股區更寮國民小學附設幼兒園,公立,五股區,賴玉粉,,60,3728,1993/06/28,1,486.88,231.88,255.0,3.86,0,0,無,0,0,0
d2eff62f-d4d8-4b66-9af4-d74c49bfadf0,新北市私立崴崴幼兒園,新北市私立崴崴幼兒園,新北市私立崴崴幼兒園,私立,汐止區,許杜楊,,29,17000,2004/05/31,1,136.11,136.11,,4.69,0,0,無,0,0,0
d30a71b4-ba0d-4247-87e0-0f332d84eb28,新北市私立民華幼兒園,新北市私立民華幼兒園,新北市私立民華幼兒園,私立,永和區,劉月仙,,49,15807,2001/06/11,1,229.41,173.99,,3.55,0,0,無,0,0,0
d3267254-7f73-4c59-a7d7-30eb61f5b837,新北市私立禾米國際幼兒園,新北市私立禾米國際幼兒園,新北市私立禾米國際幼兒園,私立,新店區,吳政勲,,45,22400,2020/02/14,1,305.77,161.25,144.52,3.58,0,0,無,1,6000,0
d34bfb97-3f91-48cb-9b84-a00e8b2d69f0,新北市私立蘋果苑藝術幼兒園,新北市私立蘋果苑藝術幼兒園,新北市私立蘋果苑藝術幼兒園,私立,淡水區,林意恩,,60,2000,2026/07/31,1,,,,,0,0,無,0,0,0
d3529bca-98d5-4761-9ff3-40ee3716d1dc,新北市私立景光幼兒園,新北市私立景光幼兒園,新北市私立景光幼兒園,私立,中和區,陳芝宇,,40,9818,2001/04/16,1,140.0,126.73,13.27,3.17,0,0,無,16,987000,0
d38a3b99-3387-4bb5-b221-d9e2798b84e2,新北市私立凱樂幼兒園,新北市私立凱樂幼兒園,新北市私立凱樂幼兒園,私立,土城區,吳啟弘,,50,3750,2006/06/14,1,181.98,181.98,,3.64,0,0,113-115,0,0,0
d3d18119-54fa-46b0-924c-422220743708,新北市私立重新幼兒園,新北市私立重新幼兒園,新北市私立重新幼兒園,私立,三重區,簡怡君,,57,16952,2011/01/13,1,200.06,200.06,,3.51,0,0,無,5,101000,0
d4a8dcb8-8648-417f-98dd-d27810fa1b55,新北市瑞芳區九份國民小學附設幼兒園,新北市瑞芳區九份國民小學附設幼兒園,新北市瑞芳區九份國民小學附設幼兒園,公立,瑞芳區,劉淑惠,,30,4028,1989/08/30,1,279.0,189.0,90.0,6.3,0,0,無,0,0,0
d4aee1a7-f4cb-4a91-8544-f14cf51205c8,新北市私立天鵝園幼兒園,新北市私立天鵝園幼兒園,新北市私立天鵝園幼兒園,私立,三重區,陳宛柔,,34,8525,2002/07/16,1,120.52,120.52,,3.54,0,0,無,3,15000,0
d4e276d5-12f9-400d-a5b1-afe844aa4595,新北市私立比弗利幼兒園,新北市私立比弗利幼兒園,新北市私立比弗利幼兒園,私立,永和區,邱燕玲,,63,14406,2000/11/07,1,291.27,222.09,,3.53,0,0,無,1,6000,0
d53860da-c6f1-44b3-929b-961a4c7b9c60,新北市中和區錦和國民小學附設幼兒園,新北市中和區錦和國民小學附設幼兒園,新北市中和區錦和國民小學附設幼兒園,公立,中和區,洪靜春,,196,3728,1993/07/21,1,1858.0,1138.0,720.0,5.81,0,0,無,0,0,0
d55ed72e-896e-43cc-a131-0bece6c3d632,新北市私立長興幼兒園,新北市私立長興幼兒園,新北市私立長興幼兒園,私立,蘆洲區,郭淑娟,,86,21417,2012/05/10,1,,,,,0,0,無,2,9000,0
