code,short_name,academic_year,pdf_page,page_kind,table_index,section,table_title,context_heading,period_index,period_label,item_label,note_ref,value,percent
N20,柏翠,110,26,detail_schedule,1,unrouted,,,9,108學年度(109.2.1~109.7.31)決算數,維護費,,47961,
N20,柏翠,110,26,detail_schedule,1,unrouted,,,10,108學年度(109.2.1~109.7.31)決算數與預算數之差異,維護費,,-23539,
N20,柏翠,110,26,detail_schedule,1,unrouted,,,11,108學年度(109.2.1~109.7.31)執行率%,維護費,,67,
N20,柏翠,110,26,detail_schedule,1,unrouted,,,0,110學年度預算數,水電修繕,,110000,
N20,柏翠,110,26,detail_schedule,1,unrouted,,,1,110學年度決算數,水電修繕,,114283,
N20,柏翠,110,26,detail_schedule,1,unrouted,,,2,110學年度決算數與預算數之差異,水電修繕,,4283,
N20,柏翠,110,26,detail_schedule,1,unrouted,,,3,110學年度執行率%,水電修繕,,104,
N20,柏翠,110,26,detail_schedule,1,unrouted,,,4,109學年度預算數,水電修繕,,110000,
N20,柏翠,110,26,detail_schedule,1,unrouted,,,5,109學年度決算數,水電修繕,,48060,
N20,柏翠,110,26,detail_schedule,1,unrouted,,,6,109學年度決算數與預算數之差異,水電修繕,,-61940,
N20,柏翠,110,26,detail_schedule,1,unrouted,,,7,109學年度執行率%,水電修繕,,44,
N20,柏翠,110,26,detail_schedule,1,unrouted,,,8,108學年度(109.2.1~109.7.31)預算數,水電修繕,,55000,
N20,柏翠,110,26,detail_schedule,1,unrouted,,,9,108學年度(109.2.1~109.7.31)決算數,水電修繕,,31315,
N20,柏翠,110,26,detail_schedule,1,unrouted,,,10,108學年度(109.2.1~109.7.31)決算數與預算數之差異,水電修繕,,-23685,
N20,柏翠,110,26,detail_schedule,1,unrouted,,,11,108學年度(109.2.1~109.7.31)執行率%,水電修繕,,57,
N20,柏翠,110,26,detail_schedule,1,unrouted,,,0,110學年度預算數,圖舍消毒、清潔,,25000,
N20,柏翠,110,26,detail_schedule,1,unrouted,,,1,110學年度決算數,圖舍消毒、清潔,,25000,
N20,柏翠,110,26,detail_schedule,1,unrouted,,,3,110學年度執行率%,圖舍消毒、清潔,,100,
N20,柏翠,110,26,detail_schedule,1,unrouted,,,4,109學年度預算數,圖舍消毒、清潔,,25000,
N20,柏翠,110,26,detail_schedule,1,unrouted,,,5,109學年度決算數,圖舍消毒、清潔,,115480,
N20,柏翠,110,26,detail_schedule,1,unrouted,,,6,109學年度決算數與預算數之差異,圖舍消毒、清潔,,90480,
N20,柏翠,110,26,detail_schedule,1,unrouted,,,7,109學年度執行率%,圖舍消毒、清潔,,462,
N20,柏翠,110,26,detail_schedule,1,unrouted,,,8,108學年度(109.2.1~109.7.31)預算數,圖舍消毒、清潔,,12500,
N20,柏翠,110,26,detail_schedule,1,unrouted,,,9,108學年度(109.2.1~109.7.31)決算數,圖舍消毒、清潔,,15590,
N20,柏翠,110,26,detail_schedule,1,unrouted,,,10,108學年度(109.2.1~109.7.31)決算數與預算數之差異,圖舍消毒、清潔,,3090,
N20,柏翠,110,26,detail_schedule,1,unrouted,,,11,108學年度(109.2.1~109.7.31)執行率%,圖舍消毒、清潔,,125,
N20,柏翠,110,26,detail_schedule,1,unrouted,,,0,110學年度預算數,火險,,8000,
N20,柏翠,110,26,detail_schedule,1,unrouted,,,1,110學年度決算數,火險,,613,
N20,柏翠,110,26,detail_schedule,1,unrouted,,,2,110學年度決算數與預算數之差異,火險,,-7387,
N20,柏翠,110,26,detail_schedule,1,unrouted,,,3,110學年度執行率%,火險,,8,
N20,柏翠,110,26,detail_schedule,1,unrouted,,,4,109學年度預算數,火險,,8000,
N20,柏翠,110,26,detail_schedule,1,unrouted,,,5,109學年度決算數,火險,,966,
N20,柏翠,110,26,detail_schedule,1,unrouted,,,6,109學年度決算數與預算數之差異,火險,,-7034,
N20,柏翠,110,26,detail_schedule,1,unrouted,,,7,109學年度執行率%,火險,,12,
N20,柏翠,110,26,detail_schedule,1,unrouted,,,8,108學年度(109.2.1~109.7.31)預算數,火險,,4000,
N20,柏翠,110,26,detail_schedule,1,unrouted,,,9,108學年度(109.2.1~109.7.31)決算數,火險,,1056,
N20,柏翠,110,26,detail_schedule,1,unrouted,,,10,108學年度(109.2.1~109.7.31)決算數與預算數之差異,火險,,-2944,
N20,柏翠,110,26,detail_schedule,1,unrouted,,,11,108學年度(109.2.1~109.7.31)執行率%,火險,,26,
N20,柏翠,110,26,detail_schedule,1,unrouted,,,0,110學年度預算數,修繕購置費,,232400,
N20,柏翠,110,26,detail_schedule,1,unrouted,,,1,110學年度決算數,修繕購置費,,243067,
N20,柏翠,110,26,detail_schedule,1,unrouted,,,2,110學年度決算數與預算數之差異,修繕購置費,,10667,
N20,柏翠,110,26,detail_schedule,1,unrouted,,,3,110學年度執行率%,修繕購置費,,105,
N20,柏翠,110,26,detail_schedule,1,unrouted,,,4,109學年度預算數,修繕購置費,,232400,
N20,柏翠,110,26,detail_schedule,1,unrouted,,,5,109學年度決算數,修繕購置費,,178616,
N20,柏翠,110,26,detail_schedule,1,unrouted,,,6,109學年度決算數與預算數之差異,修繕購置費,,-53784,
N20,柏翠,110,26,detail_schedule,1,unrouted,,,7,109學年度執行率%,修繕購置費,,77,
N20,柏翠,110,26,detail_schedule,1,unrouted,,,8,108學年度(109.2.1~109.7.31)預算數,修繕購置費,,116200,
N20,柏翠,110,26,detail_schedule,1,unrouted,,,9,108學年度(109.2.1~109.7.31)決算數,修繕購置費,,139497,
N20,柏翠,110,26,detail_schedule,1,unrouted,,,10,108學年度(109.2.1~109.7.31)決算數與預算數之差異,修繕購置費,,23297,
N20,柏翠,110,26,detail_schedule,1,unrouted,,,11,108學年度(109.2.1~109.7.31)執行率%,修繕購置費,,120,
N20,柏翠,110,26,detail_schedule,1,unrouted,,,0,110學年度預算數,雜支,,58644,
N20,柏翠,110,26,detail_schedule,1,unrouted,,,1,110學年度決算數,雜支,,55142,
N20,柏翠,110,26,detail_schedule,1,unrouted,,,2,110學年度決算數與預算數之差異,雜支,,-3502,
N20,柏翠,110,26,detail_schedule,1,unrouted,,,3,110學年度執行率%,雜支,,94,
N20,柏翠,110,26,detail_schedule,1,unrouted,,,4,109學年度預算數,雜支,,58644,
N20,柏翠,110,26,detail_schedule,1,unrouted,,,5,109學年度決算數,雜支,,1005,
N20,柏翠,110,26,detail_schedule,1,unrouted,,,6,109學年度決算數與預算數之差異,雜支,,-57639,
N20,柏翠,110,26,detail_schedule,1,unrouted,,,7,109學年度執行率%,雜支,,2,
N20,柏翠,110,26,detail_schedule,1,unrouted,,,8,108學年度(109.2.1~109.7.31)預算數,雜支,,29322,
N20,柏翠,110,26,detail_schedule,1,unrouted,,,9,108學年度(109.2.1~109.7.31)決算數,雜支,,28566,
N20,柏翠,110,26,detail_schedule,1,unrouted,,,10,108學年度(109.2.1~109.7.31)決算數與預算數之差異,雜支,,-756,
N20,柏翠,110,26,detail_schedule,1,unrouted,,,11,108學年度(109.2.1~109.7.31)執行率%,雜支,,97,
N20,柏翠,110,26,detail_schedule,1,unrouted,,,0,110學年度預算數,行政管理費,,196420,
N20,柏翠,110,26,detail_schedule,1,unrouted,,,1,110學年度決算數,行政管理費,,196420,
N20,柏翠,110,26,detail_schedule,1,unrouted,,,3,110學年度執行率%,行政管理費,,100,
N20,柏翠,110,26,detail_schedule,1,unrouted,,,4,109學年度預算數,行政管理費,,196420,
N20,柏翠,110,26,detail_schedule,1,unrouted,,,5,109學年度決算數,行政管理費,,196420,
N20,柏翠,110,26,detail_schedule,1,unrouted,,,7,109學年度執行率%,行政管理費,,100,
N20,柏翠,110,26,detail_schedule,1,unrouted,,,8,108學年度(109.2.1~109.7.31)預算數,行政管理費,,98210,
N20,柏翠,110,26,detail_schedule,1,unrouted,,,9,108學年度(109.2.1~109.7.31)決算數,行政管理費,,98210,
N20,柏翠,110,26,detail_schedule,1,unrouted,,,11,108學年度(109.2.1~109.7.31)執行率%,行政管理費,,100,
N20,柏翠,110,26,detail_schedule,1,unrouted,,,1,110學年度決算數,延後托育支出,,414443,
N20,柏翠,110,26,detail_schedule,1,unrouted,,,2,110學年度決算數與預算數之差異,延後托育支出,,414443,
N20,柏翠,110,26,detail_schedule,1,unrouted,,,5,109學年度決算數,延後托育支出,,142616,
N20,柏翠,110,26,detail_schedule,1,unrouted,,,6,109學年度決算數與預算數之差異,延後托育支出,,142616,
N20,柏翠,110,26,detail_schedule,1,unrouted,,,9,108學年度(109.2.1~109.7.31)決算數,延後托育支出,,22140,
N20,柏翠,110,26,detail_schedule,1,unrouted,,,10,108學年度(109.2.1~109.7.31)決算數與預算數之差異,延後托育支出,,22140,
N20,柏翠,110,26,detail_schedule,1,unrouted,,,1,110學年度決算數,其他支出,,2658341,
N20,柏翠,110,26,detail_schedule,1,unrouted,,,2,110學年度決算數與預算數之差異,其他支出,,2658341,
N20,柏翠,110,26,detail_schedule,1,unrouted,,,5,109學年度決算數,其他支出,,1034881,
N20,柏翠,110,26,detail_schedule,1,unrouted,,,6,109學年度決算數與預算數之差異,其他支出,,1034881,
N20,柏翠,110,26,detail_schedule,1,unrouted,,,9,108學年度(109.2.1~109.7.31)決算數,其他支出,,65085,
N20,柏翠,110,26,detail_schedule,1,unrouted,,,10,108學年度(109.2.1~109.7.31)決算數與預算數之差異,其他支出,,65085,
N20,柏翠,110,26,detail_schedule,1,unrouted,,,0,110學年度預算數,本期稅前餘絀,,-301688,
N20,柏翠,110,26,detail_schedule,1,unrouted,,,1,110學年度決算數,本期稅前餘絀,,2097583,
N20,柏翠,110,26,detail_schedule,1,unrouted,,,2,110學年度決算數與預算數之差異,本期稅前餘絀,,2399271,
N20,柏翠,110,26,detail_schedule,1,unrouted,,,3,110學年度執行率%,本期稅前餘絀,,-695,
N20,柏翠,110,26,detail_schedule,1,unrouted,,,4,109學年度預算數,本期稅前餘絀,,24514,
N20,柏翠,110,26,detail_schedule,1,unrouted,,,5,109學年度決算數,本期稅前餘絀,,1848656,
N20,柏翠,110,26,detail_schedule,1,unrouted,,,6,109學年度決算數與預算數之差異,本期稅前餘絀,,1824142,
N20,柏翠,110,26,detail_schedule,1,unrouted,,,7,109學年度執行率%,本期稅前餘絀,,7541,
N20,柏翠,110,26,detail_schedule,1,unrouted,,,8,108學年度(109.2.1~109.7.31)預算數,本期稅前餘絀,,431307,
N20,柏翠,110,26,detail_schedule,1,unrouted,,,9,108學年度(109.2.1~109.7.31)決算數,本期稅前餘絀,,756531,
N20,柏翠,110,26,detail_schedule,1,unrouted,,,10,108學年度(109.2.1~109.7.31)決算數與預算數之差異,本期稅前餘絀,,325224,
N20,柏翠,110,26,detail_schedule,1,unrouted,,,11,108學年度(109.2.1~109.7.31)執行率%,本期稅前餘絀,,175,
N20,柏翠,110,26,detail_schedule,1,unrouted,,,0,110學年度預算數,本期稅後餘絀,,-301688,
N20,柏翠,110,26,detail_schedule,1,unrouted,,,1,110學年度決算數,本期稅後餘絀,,2097583,
N20,柏翠,110,26,detail_schedule,1,unrouted,,,2,110學年度決算數與預算數之差異,本期稅後餘絀,,2399271,
N20,柏翠,110,26,detail_schedule,1,unrouted,,,3,110學年度執行率%,本期稅後餘絀,,-695,
N20,柏翠,110,26,detail_schedule,1,unrouted,,,4,109學年度預算數,本期稅後餘絀,,24514,
N20,柏翠,110,26,detail_schedule,1,unrouted,,,5,109學年度決算數,本期稅後餘絀,,1848656,
N20,柏翠,110,26,detail_schedule,1,unrouted,,,6,109學年度決算數與預算數之差異,本期稅後餘絀,,1824142,
N20,柏翠,110,26,detail_schedule,1,unrouted,,,7,109學年度執行率%,本期稅後餘絀,,7541,
N20,柏翠,110,26,detail_schedule,1,unrouted,,,8,108學年度(109.2.1~109.7.31)預算數,本期稅後餘絀,,431307,
N20,柏翠,110,26,detail_schedule,1,unrouted,,,9,108學年度(109.2.1~109.7.31)決算數,本期稅後餘絀,,756531,
N20,柏翠,110,26,detail_schedule,1,unrouted,,,10,108學年度(109.2.1~109.7.31)決算數與預算數之差異,本期稅後餘絀,,325224,
N20,柏翠,110,26,detail_schedule,1,unrouted,,,11,108學年度(109.2.1~109.7.31)執行率%,本期稅後餘絀,,175,
N20,柏翠,111,8,equity_change,1,equity_change,淨值變動表,,0,累積餘絀,110 年 8 月 1 日餘額,,756531,
N20,柏翠,111,8,equity_change,1,equity_change,淨值變動表,,1,本期餘絀,110 年 8 月 1 日餘額,,1848656,
N20,柏翠,111,8,equity_change,1,equity_change,淨值變動表,,2,合　計,110 年 8 月 1 日餘額,,2605187,
N20,柏翠,111,8,equity_change,1,equity_change,淨值變動表,,0,累積餘絀,109 學年度餘絀轉入累積餘絀,,1848656,
N20,柏翠,111,8,equity_change,1,equity_change,淨值變動表,,1,本期餘絀,109 學年度餘絀轉入累積餘絀,,-1848656,
N20,柏翠,111,8,equity_change,1,equity_change,淨值變動表,,1,本期餘絀,110 學年度餘絀,,2097583,
N20,柏翠,111,8,equity_change,1,equity_change,淨值變動表,,2,合　計,110 學年度餘絀,,2097583,
N20,柏翠,111,8,equity_change,1,equity_change,淨值變動表,,0,累積餘絀,111 年 7 月 31 日餘額,,2605187,
N20,柏翠,111,8,equity_change,1,equity_change,淨值變動表,,1,本期餘絀,111 年 7 月 31 日餘額,,2097583,
N20,柏翠,111,8,equity_change,1,equity_change,淨值變動表,,2,合　計,111 年 7 月 31 日餘額,,4702770,
N20,柏翠,111,8,equity_change,1,equity_change,淨值變動表,,0,累積餘絀,110 學年度餘絀轉入累積餘絀,,2097583,
N20,柏翠,111,8,equity_change,1,equity_change,淨值變動表,,1,本期餘絀,110 學年度餘絀轉入累積餘絀,,-2097583,
N20,柏翠,111,8,equity_change,1,equity_change,淨值變動表,,1,本期餘絀,111 學年度餘絀,,1650505,
N20,柏翠,111,8,equity_change,1,equity_change,淨值變動表,,2,合　計,111 學年度餘絀,,1650505,
N20,柏翠,111,8,equity_change,1,equity_change,淨值變動表,,0,累積餘絀,112 年 7 月 31 日餘額,,4702770,
N20,柏翠,111,8,equity_change,1,equity_change,淨值變動表,,1,本期餘絀,112 年 7 月 31 日餘額,,1650505,
N20,柏翠,111,8,equity_change,1,equity_change,淨值變動表,,2,合　計,112 年 7 月 31 日餘額,,6353275,
N20,柏翠,111,9,cash_flow,1,cash_flow,現金流量表,,0,111.8.1~112.7.31,本期稅前餘絀,,1650505,
N20,柏翠,111,9,cash_flow,1,cash_flow,現金流量表,,1,110.8.1~111.7.31,本期稅前餘絀,,2097583,
N20,柏翠,111,9,cash_flow,1,cash_flow,現金流量表,,0,111.8.1~112.7.31,應收帳款淨額,,-45825,
N20,柏翠,111,9,cash_flow,1,cash_flow,現金流量表,,1,110.8.1~111.7.31,應收帳款淨額,,-207921,
N20,柏翠,111,9,cash_flow,1,cash_flow,現金流量表,,0,111.8.1~112.7.31,預付款項,,48536,
N20,柏翠,111,9,cash_flow,1,cash_flow,現金流量表,,1,110.8.1~111.7.31,預付款項,,-5313,
N20,柏翠,111,9,cash_flow,1,cash_flow,現金流量表,,0,111.8.1~112.7.31,其他流動資產,,-2243,
N20,柏翠,111,9,cash_flow,1,cash_flow,現金流量表,,0,111.8.1~112.7.31,應付帳款,,379023,
N20,柏翠,111,9,cash_flow,1,cash_flow,現金流量表,,1,110.8.1~111.7.31,應付帳款,,-889864,
N20,柏翠,111,9,cash_flow,1,cash_flow,現金流量表,,0,111.8.1~112.7.31,其他應付款,,98546,
N20,柏翠,111,9,cash_flow,1,cash_flow,現金流量表,,1,110.8.1~111.7.31,其他應付款,,-226536,
N20,柏翠,111,9,cash_flow,1,cash_flow,現金流量表,,0,111.8.1~112.7.31,預收款項,,840162,
N20,柏翠,111,9,cash_flow,1,cash_flow,現金流量表,,1,110.8.1~111.7.31,預收款項,,-519000,
N20,柏翠,111,9,cash_flow,1,cash_flow,現金流量表,,0,111.8.1~112.7.31,其他流動負債,,900,
N20,柏翠,111,9,cash_flow,1,cash_flow,現金流量表,,0,111.8.1~112.7.31,營業活動之淨現金流入,,2969604,
N20,柏翠,111,9,cash_flow,1,cash_flow,現金流量表,,1,110.8.1~111.7.31,營業活動之淨現金流入,,248949,
N20,柏翠,111,9,cash_flow,1,cash_flow,現金流量表,,0,111.8.1~112.7.31,本期現金及約當現金增加數,,2969604,
N20,柏翠,111,9,cash_flow,1,cash_flow,現金流量表,,1,110.8.1~111.7.31,本期現金及約當現金增加數,,248949,
N20,柏翠,111,9,cash_flow,1,cash_flow,現金流量表,,0,111.8.1~112.7.31,期初現金及約當現金餘額,,10811650,
N20,柏翠,111,9,cash_flow,1,cash_flow,現金流量表,,1,110.8.1~111.7.31,期初現金及約當現金餘額,,10562701,
N20,柏翠,111,9,cash_flow,1,cash_flow,現金流量表,,0,111.8.1~112.7.31,期末現金及約當現金餘額,,13781254,
N20,柏翠,111,9,cash_flow,1,cash_flow,現金流量表,,1,110.8.1~111.7.31,期末現金及約當現金餘額,,10811650,
N20,柏翠,111,14,note,1,cash_detail,,(一) 現金及銀行存款,0,112 年 7 月 31 日,現金,,20000,
N20,柏翠,111,14,note,1,cash_detail,,(一) 現金及銀行存款,1,111 年 7 月 31 日,現金,,20000,
N20,柏翠,111,14,note,1,cash_detail,,(一) 現金及銀行存款,0,112 年 7 月 31 日,活期存款,,13761254,
N20,柏翠,111,14,note,1,cash_detail,,(一) 現金及銀行存款,1,111 年 7 月 31 日,活期存款,,10791650,
N20,柏翠,111,14,note,1,cash_detail,,(一) 現金及銀行存款,0,112 年 7 月 31 日,合　　計,,13781254,
N20,柏翠,111,14,note,1,cash_detail,,(一) 現金及銀行存款,1,111 年 7 月 31 日,合　　計,,10811650,
N20,柏翠,111,14,note,2,severance_reserve,,1. 資遣費準備,0,111.8.1~112.7.31,期初餘額,,162082,
N20,柏翠,111,14,note,2,severance_reserve,,1. 資遣費準備,1,110.8.1~111.7.31,期初餘額,,96142,
N20,柏翠,111,14,note,2,severance_reserve,,1. 資遣費準備,0,111.8.1~112.7.31,本期提列,,67588,
N20,柏翠,111,14,note,2,severance_reserve,,1. 資遣費準備,1,110.8.1~111.7.31,本期提列,,65940,
N20,柏翠,111,14,note,2,severance_reserve,,1. 資遣費準備,0,111.8.1~112.7.31,期末餘額,,229670,
N20,柏翠,111,14,note,2,severance_reserve,,1. 資遣費準備,1,110.8.1~111.7.31,期末餘額,,162082,
N20,柏翠,111,14,note,3,severance_reserve,,1. 資遣費準備,0,112 年 7 月 31 日,資遣費準備金,,229670,
N20,柏翠,111,14,note,3,severance_reserve,,1. 資遣費準備,1,111 年 7 月 31 日,資遣費準備金,,162082,
N20,柏翠,111,14,note,4,property,,1. 代管財產,0,111.8.1~112.7.31,代管財產,,-653456,
N20,柏翠,111,14,note,5,property,,1. 代管財產,0,111.8.1~112.7.31,代管財產,,-653456,
N20,柏翠,111,14,note,6,property,,1. 代管財產,0,期初餘額,代管財產（111.8.1~112.7.31）,,4169089,
N20,柏翠,111,14,note,6,property,,1. 代管財產,2,本期減少,代管財產（111.8.1~112.7.31）,,-653456,
N20,柏翠,111,14,note,6,property,,1. 代管財產,3,期末餘額,代管財產（111.8.1~112.7.31）,,3515633,
N20,柏翠,111,14,note,6,property,,1. 代管財產,0,期初餘額,代管財產（110.8.1~111.7.31）,,4822541,
N20,柏翠,111,14,note,6,property,,1. 代管財產,2,本期減少,代管財產（110.8.1~111.7.31）,,-653452,
N20,柏翠,111,14,note,6,property,,1. 代管財產,3,期末餘額,代管財產（110.8.1~111.7.31）,,4169089,
N20,柏翠,111,15,detail_schedule,1,property,,2. 購置財產,0,期初餘額,購置財產,,158274,
N20,柏翠,111,15,detail_schedule,1,property,,2. 購置財產,1,本期增加,購置財產,,118048,
N20,柏翠,111,15,detail_schedule,1,property,,2. 購置財產,3,期末餘額,購置財產,,276322,
N20,柏翠,111,15,detail_schedule,2,property,,2. 購置財產,0,期初餘額,購置財產,,15000,
N20,柏翠,111,15,detail_schedule,2,property,,2. 購置財產,1,本期增加,購置財產,,143274,
N20,柏翠,111,15,detail_schedule,2,property,,2. 購置財產,3,期末餘額,購置財產,,158274,
N20,柏翠,111,15,detail_schedule,3,unrouted,,(四) 收支明細表,0,111.8.1~112.7.31,教保費收入（家長繳費）,,2615304,
N20,柏翠,111,15,detail_schedule,3,unrouted,,(四) 收支明細表,1,110.8.1~111.7.31,教保費收入（家長繳費）,,4194321,
N20,柏翠,111,15,detail_schedule,3,unrouted,,(四) 收支明細表,0,111.8.1~112.7.31,教保費收入（政府學費差額補助）,,12626250,
N20,柏翠,111,15,detail_schedule,3,unrouted,,(四) 收支明細表,1,110.8.1~111.7.31,教保費收入（政府學費差額補助）,,11037664,
N20,柏翠,111,15,detail_schedule,3,unrouted,,(四) 收支明細表,0,111.8.1~112.7.31,小　　計,,15241554,
N20,柏翠,111,15,detail_schedule,3,unrouted,,(四) 收支明細表,1,110.8.1~111.7.31,小　　計,,15231985,
N20,柏翠,111,15,detail_schedule,3,unrouted,,(四) 收支明細表,0,111.8.1~112.7.31,五日未上課退費,,-109483,
N20,柏翠,111,15,detail_schedule,3,unrouted,,(四) 收支明細表,1,110.8.1~111.7.31,五日未上課退費,,-177503,
N20,柏翠,111,15,detail_schedule,3,unrouted,,(四) 收支明細表,0,111.8.1~112.7.31,轉學/轉出退費,,-29652,
N20,柏翠,111,15,detail_schedule,3,unrouted,,(四) 收支明細表,1,110.8.1~111.7.31,轉學/轉出退費,,-25500,
N20,柏翠,111,15,detail_schedule,3,unrouted,,(四) 收支明細表,0,111.8.1~112.7.31,小　　計,,-139135,
N20,柏翠,111,15,detail_schedule,3,unrouted,,(四) 收支明細表,1,110.8.1~111.7.31,小　　計,,-203003,
N20,柏翠,111,15,detail_schedule,3,unrouted,,(四) 收支明細表,0,111.8.1~112.7.31,教保費收入淨額,,15102419,
N20,柏翠,111,15,detail_schedule,3,unrouted,,(四) 收支明細表,1,110.8.1~111.7.31,教保費收入淨額,,15028982,
N20,柏翠,111,15,detail_schedule,4,personnel_detail,,2. 人事費,0,預算數,園長及教保服務人員薪資（含職務加給）,,7214940,
N20,柏翠,111,15,detail_schedule,4,personnel_detail,,2. 人事費,1,決算數,園長及教保服務人員薪資（含職務加給）,,6325104,
N20,柏翠,111,15,detail_schedule,4,personnel_detail,,2. 人事費,2,差異數,園長及教保服務人員薪資（含職務加給）,,-889836,
N20,柏翠,111,15,detail_schedule,4,personnel_detail,,2. 人事費,3,執行率%,園長及教保服務人員薪資（含職務加給）,,88,
N20,柏翠,111,15,detail_schedule,4,personnel_detail,,2. 人事費,0,預算數,學前特教師、社工人員、護理人員薪資,,155250,
N20,柏翠,111,15,detail_schedule,4,personnel_detail,,2. 人事費,1,決算數,學前特教師、社工人員、護理人員薪資,,155825,
N20,柏翠,111,15,detail_schedule,4,personnel_detail,,2. 人事費,2,差異數,學前特教師、社工人員、護理人員薪資,,575,
N20,柏翠,111,15,detail_schedule,4,personnel_detail,,2. 人事費,3,執行率%,學前特教師、社工人員、護理人員薪資,,100,
N20,柏翠,111,15,detail_schedule,4,personnel_detail,,2. 人事費,0,預算數,會計、總務、廚工、清潔薪資,,2087887,
N20,柏翠,111,15,detail_schedule,4,personnel_detail,,2. 人事費,1,決算數,會計、總務、廚工、清潔薪資,,1933862,
N20,柏翠,111,15,detail_schedule,4,personnel_detail,,2. 人事費,2,差異數,會計、總務、廚工、清潔薪資,,-154025,
N20,柏翠,111,15,detail_schedule,4,personnel_detail,,2. 人事費,3,執行率%,會計、總務、廚工、清潔薪資,,93,
N20,柏翠,111,15,detail_schedule,4,personnel_detail,,2. 人事費,0,預算數,加班費,,660960,
N20,柏翠,111,15,detail_schedule,4,personnel_detail,,2. 人事費,1,決算數,加班費,,221606,
N20,柏翠,111,15,detail_schedule,4,personnel_detail,,2. 人事費,2,差異數,加班費,,-439354,
N20,柏翠,111,15,detail_schedule,4,personnel_detail,,2. 人事費,3,執行率%,加班費,,34,
N20,柏翠,111,15,detail_schedule,4,personnel_detail,,2. 人事費,0,預算數,勞、健保費,,1048843,
N20,柏翠,111,15,detail_schedule,4,personnel_detail,,2. 人事費,1,決算數,勞、健保費,,1016843,
N20,柏翠,111,15,detail_schedule,4,personnel_detail,,2. 人事費,2,差異數,勞、健保費,,-32000,
N20,柏翠,111,15,detail_schedule,4,personnel_detail,,2. 人事費,3,執行率%,勞、健保費,,97,
N20,柏翠,111,15,detail_schedule,4,personnel_detail,,2. 人事費,0,預算數,保險費,,20000,
N20,柏翠,111,15,detail_schedule,4,personnel_detail,,2. 人事費,1,決算數,保險費,,11096,
N20,柏翠,111,15,detail_schedule,4,personnel_detail,,2. 人事費,2,差異數,保險費,,-8904,
N20,柏翠,111,15,detail_schedule,4,personnel_detail,,2. 人事費,3,執行率%,保險費,,55,
N20,柏翠,111,15,detail_schedule,4,personnel_detail,,2. 人事費,0,預算數,勞退金提撥,,502668,
N20,柏翠,111,15,detail_schedule,4,personnel_detail,,2. 人事費,1,決算數,勞退金提撥,,466726,
N20,柏翠,111,15,detail_schedule,4,personnel_detail,,2. 人事費,2,差異數,勞退金提撥,,-35942,
N20,柏翠,111,15,detail_schedule,4,personnel_detail,,2. 人事費,3,執行率%,勞退金提撥,,93,
N20,柏翠,111,15,detail_schedule,4,personnel_detail,,2. 人事費,0,預算數,自強活動,,19000,
N20,柏翠,111,15,detail_schedule,4,personnel_detail,,2. 人事費,1,決算數,自強活動,,19000,
N20,柏翠,111,15,detail_schedule,4,personnel_detail,,2. 人事費,3,執行率%,自強活動,,100,
N20,柏翠,111,15,detail_schedule,4,personnel_detail,,2. 人事費,0,預算數,健康檢查,,2000,
N20,柏翠,111,15,detail_schedule,4,personnel_detail,,2. 人事費,1,決算數,健康檢查,,870,
N20,柏翠,111,15,detail_schedule,4,personnel_detail,,2. 人事費,2,差異數,健康檢查,,-1130,
N20,柏翠,111,15,detail_schedule,4,personnel_detail,,2. 人事費,3,執行率%,健康檢查,,44,
N20,柏翠,111,15,detail_schedule,4,personnel_detail,,2. 人事費,0,預算數,代課費及廚工代班費,,92330,
N20,柏翠,111,15,detail_schedule,4,personnel_detail,,2. 人事費,1,決算數,代課費及廚工代班費,,88808,
N20,柏翠,111,15,detail_schedule,4,personnel_detail,,2. 人事費,2,差異數,代課費及廚工代班費,,-3522,
N20,柏翠,111,15,detail_schedule,4,personnel_detail,,2. 人事費,3,執行率%,代課費及廚工代班費,,96,
N20,柏翠,111,15,detail_schedule,4,personnel_detail,,2. 人事費,0,預算數,資遣費,,67588,
N20,柏翠,111,15,detail_schedule,4,personnel_detail,,2. 人事費,1,決算數,資遣費,,67588,
N20,柏翠,111,15,detail_schedule,4,personnel_detail,,2. 人事費,3,執行率%,資遣費,,100,
N20,柏翠,111,15,detail_schedule,4,personnel_detail,,2. 人事費,0,預算數,合　　計,,11871466,
N20,柏翠,111,15,detail_schedule,4,personnel_detail,,2. 人事費,1,決算數,合　　計,,10307328,
N20,柏翠,111,15,detail_schedule,4,personnel_detail,,2. 人事費,2,差異數,合　　計,,-1564138,
N20,柏翠,111,16,detail_schedule,1,unrouted,,,0,110.8.1~111.7.31 預算數,園長及教保服務人員薪資（含職務加給）,,7020270,
N20,柏翠,111,16,detail_schedule,1,unrouted,,,1,110.8.1~111.7.31 決算數,園長及教保服務人員薪資（含職務加給）,,6062639,
N20,柏翠,111,16,detail_schedule,1,unrouted,,,2,110.8.1~111.7.31 差異數,園長及教保服務人員薪資（含職務加給）,,-957631,
N20,柏翠,111,16,detail_schedule,1,unrouted,,,3,110.8.1~111.7.31 執行率%,園長及教保服務人員薪資（含職務加給）,,86,
N20,柏翠,111,16,detail_schedule,1,unrouted,,,0,110.8.1~111.7.31 預算數,學前特教師、社工人員、護理人員薪資,,148500,
