code,short_name,academic_year,available_from,panel_total_assets,panel_total_liabilities,panel_current_assets_total,panel_current_liabilities_total,panel_cash,panel_prepaid_receipts,panel_accumulated_surplus,panel_current_surplus,panel_equity_total,panel_收入合計_決算,panel_支出合計_決算,panel_total_staff,panel_educators,panel_approved_capacity,panel_actual_enrolment,pretax_surplus,cf_receivables,cf_prepaid_receipts,cash_open,cash_close,pay_educators,pay_support,pay_overtime,pay_insurance,pay_pension,pay_welfare,pay_health_check,pay_severance,tuition_gross,tuition_deduction,tuition_net,operating_cost,tuition_net_surplus,development_fee_fn,interest_income,approved_capacity_fn,operating_months,approved_total_fn,bt_人事費_budget,bt_人事費_actual,bt_業務費_budget,bt_業務費_actual,bt_材料費_budget,bt_材料費_actual,bt_維護費_budget,bt_維護費_actual,bt_修繕購置費_budget,bt_修繕購置費_actual,bt_雜支_budget,bt_雜支_actual,bt_行政管理費_budget,bt_行政管理費_actual,n_sections,tuition_per_child_month,cost_per_child_month,tuition_cost_ratio,personnel_detail_total,educator_pay_share,overtime_share,pension_share,cash_change,exec_人事費,exec_業務費,exec_材料費,exec_維護費,exec_修繕購置費,exec_雜支,exec_行政管理費,cf_payables
N24,佳林,110,111/7/31,8558039.0,6899059.0,5394082.0,3735102.0,5277892.0,1863000.0,,1658980.0,1658980.0,10834255.0,9157134.0,11.0,8.0,90.0,89.0,1677121.0,-116190.0,1863000.0,,5277892.0,4028638.0,1016919.0,535920.0,611538.0,296484.0,11000.0,1000.0,39965.0,9641447.0,-51298.0,9590149.0,-7387021.0,2203128.0,-628000.0,9098.0,90.0,12.0,1080.0,6705264.0,5829309.0,560700.0,193893.0,1356300.0,992196.0,118000.0,55751.0,126000.0,121272.0,33642.0,2900.0,191700.0,191700.0,4,8879.767592592592,-6839.83425925926,-1.2982430942053638,6541464.0,0.615861831541074,0.08192661459269668,0.0453237990761701,,0.8693630854803033,0.3458052434456929,0.7315461181154612,0.47246610169491526,0.9624761904761905,0.08620177159503002,1.0,20000.0
N24,佳林,111,112/7/31,10544712.0,8714756.0,5781092.0,3951136.0,5515813.0,1970509.0,1658980.0,170976.0,1829956.0,11717487.0,11546511.0,11.0,8.0,90.0,90.0,170976.0,-145549.0,107509.0,5277892.0,5515813.0,4419090.0,1108256.0,549120.0,629355.0,304116.0,11000.0,11000.0,40943.0,9626000.0,-98862.0,9527138.0,-7662656.0,1864482.0,-1925000.0,45094.0,90.0,12.0,1080.0,7233624.0,5930070.0,560700.0,243980.0,1356300.0,1104994.0,118000.0,80244.0,126000.0,110008.0,33642.0,1660.0,191700.0,191700.0,4,8821.424074074073,-7095.051851851852,-1.2433205927553057,7072880.0,0.6247935777222291,0.0776373980613272,0.042997477689427785,237921.0,0.8197924028122003,0.4351346531121812,0.8147120843471208,0.6800338983050848,0.8730793650793651,0.04934308305094822,1.0,544730.0
N24,佳林,112,113/7/31,12772556.0,10217570.0,6555912.0,4000926.0,6430233.0,2211080.0,1829956.0,725030.0,2554986.0,12661369.0,11936339.0,11.0,8.0,90.0,90.0,725030.0,179001.0,240571.0,5515813.0,6430233.0,4530330.0,1129114.0,562320.0,638236.0,308772.0,11000.0,1000.0,41922.0,9620718.0,-66803.0,9553915.0,-7318462.0,2235453.0,-1720000.0,86345.0,90.0,12.0,1080.0,7392606.0,5605418.0,560700.0,260505.0,1356300.0,1136006.0,118000.0,37999.0,126000.0,85774.0,33642.0,1060.0,191700.0,191700.0,4,8846.217592592593,-6776.353703703703,-1.3054539328071937,7222694.0,0.6272354885863918,0.07785460660523622,0.042750253575743344,914420.0,0.7582465506750935,0.4646067415730337,0.8375772321757723,0.32202542372881354,0.6807460317460318,0.03150823375542477,1.0,-559280.0
N24,佳林,113,114/7/31,14165305.0,12069052.0,5674014.0,3577761.0,5621400.0,1638174.0,2554986.0,-458733.0,2096253.0,12446887.0,12880711.0,10.0,8.0,78.0,76.0,-433824.0,39428.0,-572906.0,6430233.0,5621400.0,4013685.0,1230567.0,574596.0,686008.0,308724.0,11000.0,11000.0,42879.0,9558952.0,-66551.0,9492401.0,-7525703.0,1966698.0,-2588078.0,127148.0,78.0,12.0,936.0,7571434.0,5939032.0,560700.0,300597.0,1362660.0,994731.0,118000.0,53705.0,109200.0,44118.0,33642.0,1184.0,192336.0,192336.0,4,10141.45405982906,-8040.280982905983,-1.2613308019197675,6878459.0,0.583515144889284,0.08353557097599913,0.044882727366696525,-808833.0,0.7843998904302673,0.5361102193686463,0.7299920743252168,0.4551271186440678,0.40401098901098903,0.035194102609832946,1.0,100880.0
N25,碧城,110,111/7/31,9598458.0,7817741.0,5619725.0,3839608.0,5562499.0,2221560.0,,1780717.0,1780717.0,13013151.0,11232434.0,13.0,9.0,120.0,119.0,1780717.0,-16980.0,2221560.0,,5562499.0,4534395.0,1092290.0,647088.0,772595.0,347700.0,13000.0,1000.0,48291.0,11757709.0,-123405.0,11634304.0,-9581927.0,2052377.0,-366000.0,10138.0,120.0,12.0,1440.0,8104538.0,7280058.0,631400.0,401692.0,1808400.0,1312386.0,143000.0,23017.0,168000.0,310390.0,37884.0,10404.0,243980.0,243980.0,4,8079.377777777779,-6654.115972222222,-1.2141925105461564,7456359.0,0.6081245551615742,0.08678337510304962,0.04663133843206852,,0.8982693399673122,0.636192587899905,0.7257166556071666,0.16095804195804195,1.8475595238095237,0.2746278112131771,1.0,
N25,碧城,111,112/7/31,10421178.0,8835833.0,5315722.0,3730977.0,5017424.0,2402005.0,1780717.0,-195372.0,1585345.0,14644136.0,14839508.0,13.0,9.0,120.0,120.0,-195372.0,-244503.0,180445.0,5562499.0,5017424.0,4973805.0,1188852.0,663000.0,791563.0,356220.0,13000.0,13000.0,49476.0,11776298.0,-132709.0,11643589.0,-10314250.0,1329339.0,-1678000.0,35278.0,120.0,12.0,1440.0,8743585.0,7877577.0,631400.0,447536.0,1808400.0,1545579.0,143000.0,20711.0,168000.0,166399.0,37884.0,12468.0,243980.0,243980.0,4,8085.825694444445,-7162.67361111111,-1.1288837288217757,8048916.0,0.6179471869255437,0.08237134043888643,0.044256891238522056,-545075.0,0.900955043040126,0.7087994931897371,0.8546665560716655,0.14483216783216782,0.990470238095238,0.32910991447576815,1.0,2171.0
N25,碧城,112,113/7/31,12457421.0,10751448.0,5684783.0,3979510.0,5653609.0,2665525.0,1585345.0,120628.0,1705973.0,16266732.0,16146104.0,13.0,9.0,120.0,119.0,120628.0,240483.0,263520.0,5017424.0,5653609.0,5098950.0,1209708.0,678912.0,810506.0,364752.0,13000.0,1000.0,50660.0,11767632.0,-74703.0,11692929.0,-9777812.0,1915117.0,-2002000.0,73498.0,120.0,12.0,1440.0,8936062.0,7079229.0,631400.0,477617.0,1808400.0,1748636.0,143000.0,47763.0,168000.0,160402.0,37884.0,20185.0,243980.0,243980.0,4,8120.089583333333,-6790.147222222222,-1.1958635531139277,8227488.0,0.6197456623455422,0.08251753147497753,0.044333337222734324,636185.0,0.7922090289883844,0.7564412416851442,0.96695200176952,0.334006993006993,0.9547738095238095,0.5328106852497096,1.0,7000.0
N25,碧城,113,114/7/31,11607567.0,6058653.0,9461570.0,3912656.0,9292824.0,,1705973.0,3842941.0,5548914.0,21808378.0,16607411.0,13.0,9.0,112.0,109.0,5200967.0,3218.0,-2665525.0,5653609.0,9292824.0,5224095.0,1230567.0,694668.0,829458.0,373284.0,13000.0,13000.0,51845.0,11868007.0,-95349.0,11772658.0,-10791616.0,981042.0,-2259000.0,130429.0,112.0,12.0,1344.0,9152396.0,8380317.0,631400.0,467780.0,1956640.0,1465773.0,143000.0,70596.0,156800.0,144579.0,37884.0,3767.0,258804.0,258804.0,4,8759.418154761905,-8029.476190476191,-1.0909077936057028,8429917.0,0.619708948498544,0.08240508180566902,0.04428086302629077,3639215.0,0.9156418712651856,0.7408615774469433,0.7491275860659089,0.49367832167832165,0.9220599489795919,0.09943511772780066,1.0,-9171.0
N26,新店及人,110,111/7/31,7616424.0,5943809.0,6622418.0,3734806.0,6608798.0,2300400.0,,1672615.0,1672615.0,12558092.0,10885477.0,12.0,9.0,120.0,120.0,,,,,,4560403.0,1155415.0,656604.0,783900.0,352776.0,13000.0,1000.0,48997.0,11846341.0,-185546.0,11660795.0,-8943877.0,2716918.0,-1166000.0,1715.0,120.0,12.0,1440.0,8220274.0,6187424.0,799400.0,549078.0,1808400.0,1602682.0,143000.0,130826.0,168000.0,166360.0,47964.0,46727.0,260780.0,260780.0,3,8097.774305555556,-6211.0256944444445,-1.303774079182887,7572095.0,0.6022643667307397,0.08671365058151013,0.04658895589661778,,0.7527028904389318,0.6868626469852389,0.8862430878124309,0.9148671328671328,0.9902380952380953,0.9742098240346927,1.0,
N26,新店及人,111,112/7/31,9912453.0,6514249.0,7592568.0,4194364.0,7466941.0,2437026.0,1672615.0,1725589.0,3398204.0,13376316.0,11650727.0,12.0,9.0,120.0,119.0,1725589.0,-68617.0,136626.0,6608798.0,7466941.0,5001615.0,1256352.0,672516.0,802855.0,361308.0,13000.0,13000.0,50182.0,12142656.0,-291131.0,11851525.0,-10185408.0,1666117.0,,34559.0,120.0,12.0,1440.0,8865497.0,7228314.0,799400.0,558702.0,1808400.0,1841041.0,143000.0,104389.0,168000.0,159178.0,47964.0,33004.0,260780.0,260780.0,4,8230.225694444443,-7073.2,-1.1635788178539337,8170828.0,0.612130741217414,0.08230695836456232,0.0442192639473013,858143.0,0.8153309397093023,0.6989016762571929,1.0180496571554967,0.729993006993007,0.9474880952380952,0.6880994078892503,1.0,-20000.0
N26,新店及人,112,113/7/31,13048655.0,6897727.0,10666904.0,4515976.0,10629534.0,2675592.0,3398204.0,2752724.0,6150928.0,15489760.0,12737036.0,13.0,10.0,120.0,120.0,,44867.0,238566.0,7466941.0,10629534.0,5126760.0,1277208.0,688272.0,821807.0,369840.0,13000.0,1000.0,51366.0,12098314.0,-149457.0,11948857.0,-9356506.0,2592351.0,,68619.0,120.0,12.0,1440.0,9057827.0,6209038.0,799400.0,560670.0,1808400.0,2057104.0,143000.0,56245.0,168000.0,175536.0,47964.0,37133.0,260780.0,260780.0,4,8297.81736111111,-6497.573611111111,-1.2770640023102642,8349253.0,0.6140381660491064,0.08243515916932928,0.04429617835272209,3162593.0,0.6854886939218424,0.7013635226419815,1.137527095775271,0.3933216783216783,1.044857142857143,0.7741848052706196,1.0,
N26,新店及人,113,114/7/31,9835674.0,2664577.0,8685418.0,1514321.0,8670464.0,,6150928.0,1020169.0,7171097.0,14434369.0,13414200.0,11.0,8.0,104.0,60.0,1020169.0,22416.0,-2675592.0,10629534.0,8670464.0,5251905.0,1298067.0,704184.0,840750.0,378360.0,13000.0,13000.0,52551.0,10041500.0,-219986.0,9821514.0,-10057915.0,-236401.0,,90570.0,104.0,12.0,1248.0,9274296.0,7742381.0,799400.0,519163.0,1816880.0,1245833.0,143000.0,116131.0,145600.0,131067.0,47964.0,41712.0,261628.0,261628.0,4,7869.802884615384,-8059.226762820513,-0.9764960232811671,8551817.0,0.6141273836893376,0.08234320261998122,0.04424322924590178,-1959070.0,0.8348214247205394,0.6494408306229672,0.6856991105631632,0.8121048951048951,0.9001854395604396,0.8696522391793845,1.0,
N27,育平,110,111/7/31,7225898.0,4977291.0,5798123.0,3549516.0,5669189.0,2675294.0,,2248607.0,2248607.0,12660423.0,10392871.0,13.0,10.0,106.0,105.0,2267552.0,-3800.0,2675294.0,,5669189.0,4534395.0,1092290.0,647088.0,772595.0,347700.0,13000.0,1000.0,48291.0,11737237.0,-138719.0,11598518.0,-8492149.0,3106369.0,-954179.0,527.0,106.0,12.0,1272.0,8104538.0,6791109.0,799400.0,274324.0,1597420.0,1037010.0,143000.0,35577.0,148400.0,111593.0,47964.0,2854.0,239682.0,239682.0,4,9118.33176100629,-6676.217767295598,-1.3657930401362481,7456359.0,0.6081245551615742,0.08678337510304962,0.04663133843206852,,0.8379390657431676,0.34316237177883413,0.649178049604988,0.2487902097902098,0.7519743935309973,0.059502960553748645,1.0,172775.0
N27,育平,111,112/7/31,10190076.0,7692287.0,6225780.0,3727991.0,6162453.0,2444207.0,2248607.0,249182.0,2497789.0,13622173.0,13372991.0,13.0,10.0,106.0,96.0,249182.0,-1580.0,-231087.0,5669189.0,6162453.0,4973805.0,1188852.0,663000.0,791563.0,356220.0,13000.0,13000.0,49476.0,11685529.0,-138608.0,11546921.0,-9180955.0,2365966.0,-2329334.0,26316.0,106.0,12.0,1272.0,8743585.0,7235158.0,799400.0,265794.0,1597420.0,1243320.0,143000.0,42266.0,148400.0,154575.0,47964.0,160.0,239682.0,239682.0,4,9077.768081761007,-7217.731918238994,-1.2577036920451086,8048916.0,0.6179471869255437,0.08237134043888643,0.044256891238522056,493264.0,0.8274818624168462,0.33249186890167626,0.7783300572172628,0.2955664335664336,1.0416105121293802,0.003335835209740639,1.0,-34679.0
N27,育平,112,113/7/31,13687046.0,10423553.0,6699913.0,3436420.0,6593913.0,2682228.0,2497789.0,765704.0,3263493.0,15346203.0,14580499.0,13.0,10.0,106.0,106.0,765704.0,-12370.0,238021.0,6162453.0,6593913.0,5098950.0,1209708.0,678912.0,810506.0,364752.0,13000.0,1000.0,50660.0,11696194.0,-110649.0,11585545.0,-8170198.0,3415347.0,-2957802.0,75359.0,106.0,12.0,1272.0,8936062.0,6138401.0,799400.0,353407.0,1597420.0,1247410.0,143000.0,67278.0,148400.0,123230.0,47964.0,790.0,239682.0,239682.0,4,9108.13286163522,-6423.111635220125,-1.4180249976805948,8227488.0,0.6197456623455422,0.08251753147497753,0.044333337222734324,431460.0,0.6869246207110022,0.4420903177383037,0.7808904358277723,0.4704755244755245,0.8303908355795149,0.016470686348094406,1.0,-59628.0
N27,育平,113,114/7/31,15100924.0,12850089.0,5504805.0,3253970.0,5419409.0,2108538.0,3263493.0,-1012658.0,2250835.0,15237003.0,16249661.0,13.0,10.0,100.0,94.0,-1012658.0,204.0,-573690.0,6593913.0,5419409.0,5224095.0,1230567.0,694668.0,829458.0,373284.0,13000.0,13000.0,51845.0,11432182.0,-81813.0,11350369.0,-10115988.0,1234381.0,-2603007.0,145697.0,100.0,12.0,1200.0,9152396.0,8028796.0,799400.0,344209.0,1747000.0,1307468.0,143000.0,39925.0,140000.0,138450.0,47964.0,2500.0,254640.0,254640.0,4,9458.640833333333,-8429.99,-1.1220227821543483,8429917.0,0.619708948498544,0.08240508180566902,0.04428086302629077,-1174504.0,0.8772343329549989,0.43058418814110583,0.7484075558099599,0.2791958041958042,0.9889285714285714,0.052122425152197484,1.0,-17095.0
N28,新樂,110,111/7/31,11254617.0,9986340.0,5569992.0,4307115.0,5436320.0,2270634.0,,1268277.0,1268277.0,10987089.0,9718812.0,26.0,19.0,212.0,205.0,,,,,,4219020.0,1101216.0,671580.0,867140.0,360846.0,13000.0,1000.0,100236.0,10296228.0,-573838.0,9722390.0,-8455874.0,1266516.0,,1761.0,212.0,6.0,1272.0,8221561.0,6385242.0,608250.0,446160.0,1427290.0,1150067.0,95000.0,25445.0,148400.0,208932.0,36495.0,36474.0,203554.0,203554.0,4,7643.388364779875,-6647.699685534591,-1.1497794314342906,7334038.0,0.5752656312934293,0.09157029183650262,0.049201544906094026,,0.7766459435136466,0.733514180024661,0.8057696753988327,0.2678421052631579,1.4078975741239892,0.9994245787094123,1.0,
N28,新樂,111,112/7/31,16704134.0,13898493.0,9672082.0,6871841.0,9284219.0,4473601.0,1268277.0,1537364.0,2805641.0,24930909.0,23393545.0,25.0,18.0,212.0,204.0,1537364.0,-6300.0,2202967.0,5436320.0,9284219.0,9492795.0,2477736.0,1343160.0,1702554.0,721692.0,26000.0,2000.0,100236.0,22705452.0,-321785.0,22383667.0,-19440011.0,2943656.0,-1467200.0,31308.0,212.0,12.0,2544.0,17814708.0,15206445.0,1216500.0,1059548.0,2854580.0,2285769.0,190000.0,97182.0,296800.0,321732.0,72990.0,69335.0,400000.0,400000.0,4,8798.611242138364,-7641.513757861635,-1.151422548063373,15866173.0,0.5983040144589372,0.08465557510308251,0.045486205148525735,3847899.0,0.8535893487560953,0.8709806822852445,0.8007374114580779,0.5114842105263158,1.0840026954177897,0.9499246472119468,1.0,77050.0
N28,新樂,112,113/7/31,20766461.0,18302208.0,10252368.0,7793515.0,10113502.0,5325997.0,2805641.0,-341388.0,2464253.0,27277563.0,27618951.0,25.0,18.0,212.0,211.0,-341388.0,6300.0,852396.0,9284219.0,10113502.0,9729180.0,2519451.0,1374984.0,1742795.0,738756.0,26000.0,26000.0,102605.0,23264830.0,-281582.0,22983248.0,-19443832.0,3539416.0,-3968524.0,84148.0,212.0,12.0,2544.0,18250021.0,14997656.0,1216500.0,1030804.0,2854580.0,2627301.0,190000.0,107552.0,296800.0,246999.0,72990.0,33520.0,400000.0,400000.0,4,9034.295597484277,-7643.0157232704405,-1.1820328420858603,16259771.0,0.5983589805785088,0.08456355258631872,0.04543458822390549,829283.0,0.821788424243457,0.8473522400328812,0.9203809316957311,0.5660631578947368,0.8322068733153639,0.4592409919167009,1.0,-25863.0
N28,新樂,113,114/7/31,25238586.0,21788727.0,11098495.0,7654036.0,11031538.0,5057016.0,2464253.0,985606.0,3449859.0,30175635.0,29190029.0,25.0,18.0,200.0,197.0,985606.0,,-268981.0,10113502.0,11031538.0,9965565.0,2561166.0,1406808.0,1783025.0,755808.0,26000.0,2000.0,104974.0,24377000.0,-155352.0,24221648.0,-19180806.0,5040842.0,-4220261.0,165025.0,200.0,12.0,2400.0,18637311.0,14347554.0,1144500.0,1273698.0,3173000.0,2751512.0,190000.0,163079.0,280000.0,231423.0,68670.0,28256.0,400000.0,385284.0,4,10092.353333333334,-7992.0025,-1.262806578618229,16605346.0,0.6001419663281934,0.0847201858967588,0.045515944082104645,918036.0,0.7698296175880738,1.1128859764089123,0.8671641979199496,0.8583105263157895,0.8265107142857143,0.41147517110819865,0.96321,-25678.0
N29,東湖,111,112/7/31,16295950.0,13650788.0,10346111.0,7595432.0,9605986.0,5200465.0,,2645162.0,2645162.0,24164251.0,21514774.0,28.0,21.0,242.0,229.0,2649477.0,-14480.0,5200465.0,,9605986.0,9370707.0,2558749.0,1413808.0,1792241.0,759715.0,26583.0,2750.0,105517.0,23329857.0,-508322.0,22821535.0,-18984352.0,3837183.0,-1390000.0,51980.0,242.0,11.0,2662.0,17819480.0,14214119.0,1215133.0,817728.0,2986985.0,3159212.0,197084.0,78326.0,310567.0,343390.0,72908.0,4910.0,366667.0,366667.0,4,8573.078512396694,-7131.612321562734,-1.2021234646302386,16030070.0,0.5845705602034177,0.08819724430398619,0.04739311805874834,,0.7976730521878304,0.6729534956255817,1.0576591445889416,0.3974244484585253,1.1056873396078786,0.06734514730893729,1.0,232446.0
N29,東湖,112,113/7/31,19579559.0,17204041.0,10826037.0,8450519.0,10544276.0,6264826.0,2645162.0,-269644.0,2375518.0,30152512.0,30422156.0,29.0,21.0,242.0,242.0,-269644.0,2960.0,1064361.0,9605986.0,10544276.0,11205797.0,3035448.0,1579224.0,2001563.0,848448.0,29000.0,29000.0,117840.0,26539150.0,-233338.0,26305812.0,-23605570.0,2700242.0,-3200000.0,101264.0,242.0,12.0,2904.0,20947030.0,18104935.0,1325600.0,890704.0,3258530.0,3637314.0,215000.0,195922.0,338800.0,338089.0,79536.0,38606.0,400000.0,400000.0,4,9058.47520661157,-8128.639807162534,-1.114390035911016,18846320.0,0.5945880681215219,0.08379482042117506,0.04501929289113206,938290.0,0.8643199059723503,0.671925165962583,1.1162438277382747,0.9112651162790698,0.9979014167650532,0.4853902635284651,1.0,-186268.0
N29,東湖,113,114/7/31,23878996.0,20173628.0,12022197.0,8316829.0,11908427.0,5272656.0,2375518.0,1329850.0,3705368.0,33959943.0,32630093.0,29.0,21.0,228.0,228.0,1329850.0,890.0,-992170.0,10544276.0,11908427.0,11480508.0,3086033.0,1615764.0,2047958.0,868116.0,29000.0,3000.0,120571.0,28968296.0,-215449.0,28752847.0,-24021413.0,4731434.0,-3590000.0,168287.0,228.0,12.0,2736.0,21395049.0,18850777.0,1222500.0,909053.0,3617220.0,3367480.0,190000.0,246901.0,319200.0,226551.0,73350.0,20651.0,400000.0,400000.0,4,10509.081505847953,-8779.756213450293,-1.1969673474245666,19250950.0,0.5963605951914062,0.08393165012635741,0.045094709611733445,1364151.0,0.8810812725878777,0.74360163599182,0.9309580285412554,1.299478947368421,0.7097462406015037,0.28154055896387187,1.0,175480.0
N30,文中,111,112/7/31,2672191.0,3222879.0,2522559.0,3073247.0,2506789.0,2185603.0,,-550688.0,-550688.0,7007201.0,7557889.0,13.0,10.0,106.0,74.0,-550688.0,-7030.0,2185603.0,,2506789.0,4126797.0,993472.0,589030.0,746642.0,316490.0,10833.0,833.0,43957.0,8687554.0,-1892709.0,6794845.0,-7402272.0,-607427.0,,14171.0,106.0,10.0,1060.0,7412692.0,6055356.0,666166.0,219362.0,1331183.0,825802.0,119167.0,21079.0,123667.0,264795.0,39970.0,15878.0,199735.0,,4,6410.231132075472,-6983.275471698113,-0.9179404647654126,6828054.0,0.6043884538698727,0.08626616016803616,0.04635142018501904,,0.8168902741406227,0.3292902970130568,0.6203519726438814,0.17688621850008812,2.14119368950488,0.39724793595196395,,
N30,文中,112,113/7/31,9344160.0,8366780.0,5095402.0,4118022.0,5034982.0,2911905.0,-550688.0,1528068.0,977380.0,13297430.0,11769362.0,13.0,10.0,106.0,106.0,1528068.0,-6110.0,726302.0,2506789.0,5034982.0,5425502.0,1296486.0,723372.0,916881.0,388656.0,13000.0,13000.0,53980.0,12560472.0,-59502.0,12500970.0,-10574530.0,1926440.0,-594200.0,19265.0,106.0,12.0,1272.0,9582611.0,8377365.0,799400.0,366397.0,1597420.0,1351877.0,143000.0,55726.0,148400.0,168201.0,47964.0,15282.0,239682.0,239682.0,4,9827.806603773584,-8313.309748427673,-1.1821773639112092,8830877.0,0.6143786172086872,0.08191394807106928,0.04401103084099122,2528193.0,0.8742257199003487,0.4583400050037528,0.8462877640194814,0.38969230769230767,1.1334299191374664,0.3186139604703528,1.0,24375.0
N30,文中,113,114/7/31,12185448.0,10795328.0,5089042.0,3698922.0,5077541.0,2495316.0,977380.0,412740.0,1390120.0,14628366.0,14215626.0,13.0,10.0,100.0,97.0,412740.0,6264.0,-416589.0,5034982.0,5077541.0,5555628.0,1318168.0,739908.0,937803.0,397524.0,13000.0,1000.0,55212.0,13373091.0,-76419.0,13296672.0,-10383169.0,2913503.0,-2704670.0,46381.0,100.0,12.0,1200.0,9784435.0,7736019.0,799400.0,356353.0,1747000.0,1730759.0,143000.0,119699.0,140000.0,153797.0,47964.0,31902.0,254640.0,254640.0,4,11080.56,-8652.640833333333,-1.2805986303410837,9018243.0,0.616043280270891,0.08204569337951971,0.04407998320737199,42559.0,0.7906454486130267,0.4457755816862647,0.9907034917000572,0.8370559440559441,1.09855,0.6651238428821616,1.0,20507.0
N31,翠中,111,112/7/31,1748732.0,2266729.0,1650924.0,2171921.0,1562882.0,1512479.0,,-517997.0,-517997.0,5624000.0,6141997.0,10.0,7.0,90.0,63.0,-517997.0,-5430.0,1512479.0,,1562882.0,3169612.0,993472.0,487410.0,617857.0,261900.0,9167.0,833.0,36375.0,6081791.0,-666069.0,5415722.0,-5942572.0,-526850.0,,8853.0,90.0,10.0,900.0,6135523.0,4620897.0,562250.0,263825.0,1130250.0,791429.0,98333.0,73325.0,105000.0,167411.0,33735.0,25685.0,169250.0,,4,6017.468888888889,-6602.857777777778,-0.9113431019430643,5576626.0,0.5683744974111586,0.08740231100310475,0.046963881027703845,,0.7531382410268855,0.46923076923076923,0.7002247290422473,0.7456804938321825,1.5943904761904761,0.7613754261153105,,
N31,翠中,112,113/7/31,6113870.0,5749467.0,3846404.0,3485001.0,3798298.0,2407427.0,-517997.0,882400.0,364403.0,11876078.0,10993678.0,11.0,8.0,90.0,88.0,,-1410.0,894948.0,1562882.0,3798298.0,4168355.0,1296486.0,598620.0,758721.0,321612.0,11000.0,11000.0,44668.0,10431318.0,-192213.0,10239105.0,-9187009.0,1052096.0,-254018.0,12794.0,90.0,12.0,1080.0,7931306.0,6812566.0,674700.0,451941.0,1356300.0,1464322.0,118000.0,52267.0,126000.0,181100.0,40482.0,21713.0,203100.0,203100.0,4,9480.652777777777,-8506.489814814815,-1.1145199705366566,7210462.0,0.5780981856641086,0.08302103249417304,0.044603521937984,2235416.0,0.8589463072033786,0.66983992885727,1.0796446213964461,0.4429406779661017,1.4373015873015873,0.5363618398300479,1.0,8136.0
N31,翠中,113,114/7/31,7827218.0,7059930.0,3937314.0,3173026.0,3928488.0,1945278.0,364403.0,402885.0,767288.0,13401418.0,12998533.0,11.0,8.0,84.0,82.0,402885.0,-1150.0,-462149.0,3798298.0,3928488.0,4269564.0,1318168.0,612216.0,775998.0,328932.0,11000.0,1000.0,45685.0,11352000.0,-54894.0,11297106.0,-9224923.0,2072183.0,-1716198.0,30871.0,84.0,12.0,1008.0,8097865.0,7010982.0,674700.0,472428.0,1467480.0,1319717.0,118000.0,43007.0,117600.0,145126.0,40482.0,19445.0,214218.0,214218.0,4,11207.446428571428,-9151.709325396825,-1.224628758418905,7362563.0,0.5799018629789653,0.08315256521404299,0.04467629003649952,130190.0,0.8657815362444299,0.700204535349044,0.8993083381034154,0.3644661016949153,1.23406462585034,0.48033693987451215,1.0,14210.0
N32,板橋員工子女,111,112/7/31,10797955.0,8634427.0,9254606.0,7001318.0,9216943.0,5536306.0,,2163528.0,2163528.0,20343720.0,18180192.0,20.0,14.0,166.0,164.0,2163528.0,,5536306.0,,9216943.0,9077269.0,2402705.0,1202796.0,1524617.0,646272.0,21000.0,2000.0,89760.0,19451504.0,-117274.0,19334230.0,-15842331.0,3491899.0,-1364404.0,36033.0,166.0,12.0,1992.0,15881919.0,12821946.0,553400.0,363575.0,2235190.0,1995556.0,143000.0,139544.0,232400.0,232869.0,33204.0,9982.0,278859.0,278859.0,4,9705.93875502008,-7952.9774096385545,-1.220415733013027,14966419.0,0.6065090787582521,0.08036631875667787,0.04318147180030173,,0.8073297691544705,0.6569840983014095,0.8927903220755282,0.9758321678321679,1.0020180722891567,0.30062643055053606,1.0,177543.0
N32,板橋員工子女,112,113/7/31,13503665.0,11297495.0,9044675.0,6838505.0,8980409.0,5751260.0,2163528.0,42642.0,2206170.0,21233286.0,21190644.0,20.0,14.0,166.0,163.0,42642.0,,214954.0,9216943.0,8980409.0,9294172.0,2438843.0,1229256.0,1467743.0,660540.0,21000.0,21000.0,91742.0,19793065.0,-265999.0,19527066.0,-16910534.0,2616532.0,-2632970.0,59080.0,166.0,12.0,1992.0,16154254.0,13743920.0,553400.0,368491.0,2235190.0,2153436.0,143000.0,128805.0,232400.0,232137.0,33204.0,4886.0,278859.0,278859.0,4,9802.743975903615,-8489.223895582329,-1.1547279346707797,15224296.0,0.6104828755300081,0.0807430438819634,0.043387227888895485,-236534.0,0.8507926147502695,0.6658673653776653,0.9634241384401326,0.9007342657342657,0.998868330464716,0.14715094566919648,1.0,-77072.0
N32,板橋員工子女,113,114/7/31,16798729.0,14429085.0,9389269.0,7019625.0,9322004.0,5801928.0,2206170.0,163474.0,2369644.0,22671348.0,22507874.0,21.0,15.0,136.0,136.0,163474.0,,50668.0,8980409.0,9322004.0,9891643.0,2556929.0,1304352.0,1791325.0,700896.0,21000.0,2000.0,97347.0,21081000.0,-279698.0,20801302.0,-18043360.0,2757942.0,-2687656.0,93188.0,136.0,12.0,1632.0,17403771.0,14911253.0,547400.0,317822.0,2375920.0,2138437.0,143000.0,124777.0,190400.0,247266.0,32844.0,11473.0,292332.0,292332.0,4,12745.895833333334,-11055.980392156862,-1.1528507994076491,16365492.0,0.6044207531310394,0.07970136186556445,0.042827676674798414,341595.0,0.8567828776878298,0.5806028498355864,0.9000458769655544,0.8725664335664336,1.2986659663865545,0.34931798806479114,1.0,35246.0
