code,short_name,academic_year,rule,rule_text,passed,detail,severity
N13,三多,113,人事費不得流出,附註二(十)1.(3)：人事費不得流出。,,"人事費少支 982,570（決算 8,185,812 / 預算 9,168,382），同期支出合計超支 2,203,346。少支本身不等於流出（可能為缺額未補），但需確認是否將人事費挪用於其他科目",high
N13,三多,113,附註五揭露 = 年末應付受託法人餘額,附註五 關係人交易：揭露予受託法人（關係人）之年末應付款餘額；全語料庫 96% 的報告中，此揭露數即為該年末應付受託法人餘額。,False,"附註五揭露 214,418 vs 年末應付受託法人款 364,393，差額 +149,975；本年度以現金支付約 0（表列行政管理費 214,418 − 揭露數）",medium
N13,三多,113,收入不得以淨額入帳,附註二(八)：所有收入，均應列入各相關收入項目，並以收入總額入帳，不得以收支相抵後淨額入帳。,,"科目名稱含「淨額」：延長照顧服務收入淨額；收入與支出金額完全相同：其他收入 = 其他支出 = 1,496,858——可能為代收代付，需確認是否總額入帳",medium
N14,積穗,110,資遣費準備金 資產=負債,附註二(四)：以專戶或定期存款方式儲存之資遣費準備金，帳列非流動資產項下，基金數額應與非流動負債數額相符。,True,"資產 167,453 vs 負債 167,453，差額 +0",medium
N14,積穗,110,業務發展準備金 資產=負債,附註二(五)：應於同意後一個月內，以專戶或定期存款方式儲存（帳列非流動資產，與非流動負債相符）。,True,"資產 3,822,766 = 負債 3,822,766",high
N14,積穗,110,虧損年度不得提列業務發展準備,附註二(五)：非營利幼兒園未發生虧損之年度…始得提列業務發展準備金。,True,"提列 582,900，本期餘絀 +764,780（未虧損）",high
N14,積穗,110,業務發展準備提列上限 20%,附註二(五)：至多提列收入總額（家長繳交之費用；其有政府差額補助費者，應合併計算）之百分之20為業務發展準備金。,True,"提列 582,900 = 收入合計 13,998,676 的 4.2%",high
N14,積穗,110,人事費不得流出,附註二(十)1.(3)：人事費不得流出。,,"人事費少支 701,692（決算 7,367,122 / 預算 8,068,814），同期支出合計超支 2,093,380。少支本身不等於流出（可能為缺額未補），但需確認是否將人事費挪用於其他科目",high
N14,積穗,110,附註五揭露 = 年末應付受託法人餘額,附註五 關係人交易：揭露予受託法人（關係人）之年末應付款餘額；全語料庫 96% 的報告中，此揭露數即為該年末應付受託法人餘額。,True,"附註五揭露 146,989 vs 年末應付受託法人款 146,989，差額 +0；本年度以現金支付約 0（表列行政管理費 146,989 − 揭露數）",medium
N14,積穗,110,收入不得以淨額入帳,附註二(八)：所有收入，均應列入各相關收入項目，並以收入總額入帳，不得以收支相抵後淨額入帳。,,"科目名稱含「淨額」：延後托育收入淨額；收入與支出金額完全相同：其他收入 = 其他支出 = 2,778,820——可能為代收代付，需確認是否總額入帳",medium
N14,積穗,111,資遣費準備金 資產=負債,附註二(四)：以專戶或定期存款方式儲存之資遣費準備金，帳列非流動資產項下，基金數額應與非流動負債數額相符。,True,"資產 222,903 vs 負債 222,903，差額 +0",medium
N14,積穗,111,業務發展準備金 資產=負債,附註二(五)：應於同意後一個月內，以專戶或定期存款方式儲存（帳列非流動資產，與非流動負債相符）。,True,"資產 5,030,766 = 負債 5,030,766",high
N14,積穗,111,虧損年度不得提列業務發展準備,附註二(五)：非營利幼兒園未發生虧損之年度…始得提列業務發展準備金。,True,"提列 1,208,000，本期餘絀 +177,139（未虧損）",high
N14,積穗,111,業務發展準備提列上限 20%,附註二(五)：至多提列收入總額（家長繳交之費用；其有政府差額補助費者，應合併計算）之百分之20為業務發展準備金。,True,"提列 1,208,000 = 收入合計 15,301,795 的 7.9%",high
N14,積穗,111,人事費不得流出,附註二(十)1.(3)：人事費不得流出。,,"人事費少支 599,357（決算 9,226,443 / 預算 9,825,800），同期支出合計超支 2,322,990。少支本身不等於流出（可能為缺額未補），但需確認是否將人事費挪用於其他科目",high
N14,積穗,111,附註五揭露 = 年末應付受託法人餘額,附註五 關係人交易：揭露予受託法人（關係人）之年末應付款餘額；全語料庫 96% 的報告中，此揭露數即為該年末應付受託法人餘額。,True,"附註五揭露 239,682 vs 年末應付受託法人款 239,682，差額 +0；本年度以現金支付約 0（表列行政管理費 239,682 − 揭露數）",medium
N14,積穗,111,收入不得以淨額入帳,附註二(八)：所有收入，均應列入各相關收入項目，並以收入總額入帳，不得以收支相抵後淨額入帳。,True,未見淨額科目或收支等額配對,medium
N14,積穗,112,資遣費準備金 資產=負債,附註二(四)：以專戶或定期存款方式儲存之資遣費準備金，帳列非流動資產項下，基金數額應與非流動負債數額相符。,True,"資產 279,585 vs 負債 279,585，差額 +0",medium
N14,積穗,112,業務發展準備金 資產=負債,附註二(五)：應於同意後一個月內，以專戶或定期存款方式儲存（帳列非流動資產，與非流動負債相符）。,True,"資產 6,316,140 = 負債 6,316,140",high
N14,積穗,112,虧損年度不得提列業務發展準備,附註二(五)：非營利幼兒園未發生虧損之年度…始得提列業務發展準備金。,,"提列 1,285,374 後本期餘絀 -524,374（虧損），但提列前為 +761,000（未虧損）——虧損係提列本身造成，是否符合「未發生虧損之年度」需主管機關認定",high
N14,積穗,112,業務發展準備提列上限 20%,附註二(五)：至多提列收入總額之百分之20為業務發展準備金。,True,"提列 1,285,374 = 收入合計 14,883,486 的 8.6%",high
N14,積穗,112,人事費不得流出,附註二(十)1.(3)：人事費不得流出。,,"人事費少支 509,332（決算 9,542,297 / 預算 10,051,629），同期支出合計超支 2,380,365。少支本身不等於流出（可能為缺額未補），但需確認是否將人事費挪用於其他科目",high
N14,積穗,112,附註五揭露 = 年末應付受託法人餘額,附註五 關係人交易：揭露予受託法人（關係人）之年末應付款餘額；全語料庫 96% 的報告中，此揭露數即為該年末應付受託法人餘額。,True,"附註五揭露 238,746 vs 年末應付受託法人款 238,746，差額 +0；本年度以現金支付約 936（表列行政管理費 239,682 − 揭露數）",medium
N14,積穗,112,收入不得以淨額入帳,附註二(八)：所有收入，均應列入各相關收入項目，並以收入總額入帳，不得以收支相抵後淨額入帳。,,"科目名稱含「淨額」：延長照顧服務收入淨額；收入與支出金額完全相同：其他收入 = 其他支出 = 1,909,961；延長照顧服務收入淨額 = 延長照顧服務支出 = 248,484——可能為代收代付，需確認是否總額入帳",medium
N14,積穗,113,資遣費準備金 資產=負債,附註二(四)：以專戶或定期存款方式儲存之資遣費準備金，帳列非流動資產項下，基金數額應與非流動負債數額相符。,True,"資產 380,351 vs 負債 380,351，差額 +0",medium
N14,積穗,113,業務發展準備金 資產=負債,附註二(五)：應於同意後一個月內，以專戶或定期存款方式儲存（帳列非流動資產，與非流動負債相符）。,True,"資產 7,590,898 = 負債 7,590,898",high
N14,積穗,113,虧損年度不得提列業務發展準備,附註二(五)：非營利幼兒園未發生虧損之年度…始得提列業務發展準備金。,True,"提列 1,274,758，本期餘絀 +1,515,312（未虧損）",high
N14,積穗,113,業務發展準備提列上限 20%,附註二(五)：至多提列收入總額之百分之20為業務發展準備金。,True,"提列 1,274,758 = 收入合計 23,891,160 的 5.3%",high
N14,積穗,113,人事費不得流出,附註二(十)1.(3)：人事費不得流出。,,"人事費少支 2,136,782（決算 15,550,045 / 預算 17,686,827），同期支出合計超支 248,042。少支本身不等於流出（可能為缺額未補），但需確認是否將人事費挪用於其他科目",high
N14,積穗,113,附註五揭露 = 年末應付受託法人餘額,附註五 關係人交易：揭露予受託法人（關係人）之年末應付款餘額；全語料庫 96% 的報告中，此揭露數即為該年末應付受託法人餘額。,False,"附註五揭露 282,955 vs 年末應付受託法人款 278,623，差額 -4,332；本年度以現金支付約 0（表列行政管理費 282,955 − 揭露數）",medium
N14,積穗,113,收入不得以淨額入帳,附註二(八)：所有收入，均應列入各相關收入項目，並以收入總額入帳，不得以收支相抵後淨額入帳。,,"科目名稱含「淨額」：延長照顧服務收入淨額；收入與支出金額完全相同：其他收入 = 其他支出 = 2,314,803——可能為代收代付，需確認是否總額入帳",medium
N15,新月,110,資遣費準備金 資產=負債,附註二(四)：以專戶或定期存款方式儲存之資遣費準備金，帳列非流動資產項下，基金數額應與非流動負債數額相符。,True,"資產 276,596 vs 負債 276,596，差額 +0",medium
N15,新月,110,業務發展準備金 資產=負債,附註二(五)：應於同意後一個月內，以專戶或定期存款方式儲存（帳列非流動資產，與非流動負債相符）。,True,"資產 6,171,371 = 負債 6,171,371",high
N15,新月,110,虧損年度不得提列業務發展準備,附註二(五)：非營利幼兒園未發生虧損之年度…始得提列業務發展準備金。,True,"提列 205,788，本期餘絀 +2,475,317（未虧損）",high
N15,新月,110,業務發展準備提列上限 20%,附註二(五)：至多提列收入總額（家長繳交之費用；其有政府差額補助費者，應合併計算）之百分之20為業務發展準備金。,True,"提列 205,788 = 收入合計 20,666,822 的 1.0%",high
N15,新月,110,人事費不得流出,附註二(十)1.(3)：人事費不得流出。,,"人事費少支 1,696,457（決算 11,149,982 / 預算 12,846,439），同期支出合計超支 1,100,643。少支本身不等於流出（可能為缺額未補），但需確認是否將人事費挪用於其他科目",high
N15,新月,110,附註五揭露 = 年末應付受託法人餘額,附註五 關係人交易：揭露予受託法人（關係人）之年末應付款餘額；全語料庫 96% 的報告中，此揭露數即為該年末應付受託法人餘額。,True,"附註五揭露 199,664 vs 年末應付受託法人款 199,664，差額 +0；本年度以現金支付約 11,688（表列行政管理費 211,352 − 揭露數）",medium
