title,type,academic_year,slip_status,n_semesters_filed,n_age_groups,class_types,y_學費,y_雜費,y_材料費,y_活動費,y_午餐費,y_點心費,y_交通費,y_課後延托費,y_家長會費,y_全學期總收費,y_學雜費,y_餐點費,y_代收代辦,y_核心合計
新北市立忠孝國民中學附設幼兒園,公立,112,已申報,2,3,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市立忠孝國民中學附設幼兒園,公立,113,已申報,2,3,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市立忠孝國民中學附設幼兒園,公立,114,已申報,2,3,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市立忠山實驗小學附設幼兒園,公立,109,已申報,2,3,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市立忠山實驗小學附設幼兒園,公立,110,已申報,2,3,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市立忠山實驗小學附設幼兒園,公立,111,已申報,2,3,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市立忠山實驗小學附設幼兒園,公立,112,已申報,2,3,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市立忠山實驗小學附設幼兒園,公立,113,已申報,2,3,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市立忠山實驗小學附設幼兒園,公立,114,已申報,2,3,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市立插角森林實驗小學附設幼兒園,公立,109,未申報或鏡像未收錄,0,0,,,,,,,,,,,,,,,
新北市立插角森林實驗小學附設幼兒園,公立,110,未申報或鏡像未收錄,0,0,,,,,,,,,,,,,,,
新北市立插角森林實驗小學附設幼兒園,公立,111,未申報或鏡像未收錄,0,0,,,,,,,,,,,,,,,
新北市立插角森林實驗小學附設幼兒園,公立,112,未申報或鏡像未收錄,0,0,,,,,,,,,,,,,,,
新北市立插角森林實驗小學附設幼兒園,公立,113,已申報,2,3,全日班,14000.0,1350.0,2700.0,1800.0,7200.0,7200.0,,,200.0,34250.0,15350.0,14400.0,18900.0,34250.0
新北市立插角森林實驗小學附設幼兒園,公立,114,已申報,2,3,全日班,14000.0,1350.0,2700.0,1800.0,7200.0,7200.0,,,200.0,34250.0,15350.0,14400.0,18900.0,34250.0
新北市立新埔國民中學附設幼兒園,公立,109,已申報,2,3,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市立新埔國民中學附設幼兒園,公立,110,已申報,2,3,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市立新埔國民中學附設幼兒園,公立,111,已申報,2,3,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市立新埔國民中學附設幼兒園,公立,112,已申報,2,3,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市立新埔國民中學附設幼兒園,公立,113,已申報,2,3,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市立新埔國民中學附設幼兒園,公立,114,已申報,2,3,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市立新店幼兒園,公立,109,已申報,2,3,全日班|半日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,,33350.0,15350.0,13500.0,18000.0,33350.0
新北市立新店幼兒園,公立,110,已申報,2,3,全日班|半日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,,33350.0,15350.0,13500.0,18000.0,33350.0
新北市立新店幼兒園,公立,111,已申報,2,3,全日班|半日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,,33350.0,15350.0,13500.0,18000.0,33350.0
新北市立新店幼兒園,公立,112,已申報,2,3,全日班|半日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,,33350.0,15350.0,13500.0,18000.0,33350.0
新北市立新店幼兒園,公立,113,已申報,2,3,全日班|半日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,,33350.0,15350.0,13500.0,18000.0,33350.0
新北市立新店幼兒園,公立,114,已申報,2,3,全日班|半日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,,33350.0,15350.0,13500.0,18000.0,33350.0
新北市立新店幼兒園和平分班,公立,109,已申報,2,2,全日班|半日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,,33350.0,15350.0,13500.0,18000.0,33350.0
新北市立新店幼兒園和平分班,公立,110,已申報,2,3,全日班|半日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,,33350.0,15350.0,13500.0,18000.0,33350.0
新北市立新店幼兒園和平分班,公立,111,已申報,2,3,全日班|半日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,,33350.0,15350.0,13500.0,18000.0,33350.0
新北市立新店幼兒園和平分班,公立,112,已申報,2,3,全日班|半日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,,33350.0,15350.0,13500.0,18000.0,33350.0
新北市立新店幼兒園和平分班,公立,113,已申報,2,3,全日班|半日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,,33350.0,15350.0,13500.0,18000.0,33350.0
新北市立新店幼兒園和平分班,公立,114,已申報,2,3,全日班|半日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,,33350.0,15350.0,13500.0,18000.0,33350.0
新北市立新店幼兒園新店分班,公立,109,已申報,2,2,全日班|半日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,,33350.0,15350.0,13500.0,18000.0,33350.0
新北市立新店幼兒園新店分班,公立,110,已申報,2,3,全日班|半日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,,33350.0,15350.0,13500.0,18000.0,33350.0
新北市立新店幼兒園新店分班,公立,111,已申報,2,3,全日班|半日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,,33350.0,15350.0,13500.0,18000.0,33350.0
新北市立新店幼兒園新店分班,公立,112,已申報,2,3,全日班|半日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,,33350.0,15350.0,13500.0,18000.0,33350.0
新北市立新店幼兒園新店分班,公立,113,已申報,2,3,全日班|半日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,,33350.0,15350.0,13500.0,18000.0,33350.0
新北市立新店幼兒園新店分班,公立,114,已申報,2,3,全日班|半日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,,33350.0,15350.0,13500.0,18000.0,33350.0
新北市立新店幼兒園碧潭分班,公立,109,未申報或鏡像未收錄,0,0,,,,,,,,,,,,,,,
新北市立新店幼兒園碧潭分班,公立,110,未申報或鏡像未收錄,0,0,,,,,,,,,,,,,,,
新北市立新店幼兒園碧潭分班,公立,111,未申報或鏡像未收錄,0,0,,,,,,,,,,,,,,,
新北市立新店幼兒園碧潭分班,公立,112,未申報或鏡像未收錄,0,0,,,,,,,,,,,,,,,
新北市立新店幼兒園碧潭分班,公立,113,未申報或鏡像未收錄,0,0,,,,,,,,,,,,,,,
新北市立新店幼兒園碧潭分班,公立,114,已申報,2,3,全日班|半日班,14000.0,1350.0,2700.0,1800.0,8910.0,9900.0,,,,38660.0,15350.0,18810.0,23310.0,38660.0
新北市立新店幼兒園雙城分班,公立,109,已申報,2,3,全日班|半日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,,33350.0,15350.0,13500.0,18000.0,33350.0
新北市立新店幼兒園雙城分班,公立,110,已申報,2,3,全日班|半日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,,33350.0,15350.0,13500.0,18000.0,33350.0
新北市立新店幼兒園雙城分班,公立,111,已申報,2,3,全日班|半日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,,33350.0,15350.0,13500.0,18000.0,33350.0
新北市立新店幼兒園雙城分班,公立,112,已申報,2,3,全日班|半日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,,33350.0,15350.0,13500.0,18000.0,33350.0
新北市立新店幼兒園雙城分班,公立,113,已申報,2,3,全日班|半日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,,33350.0,15350.0,13500.0,18000.0,33350.0
新北市立新店幼兒園雙城分班,公立,114,已申報,2,3,全日班|半日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,,33350.0,15350.0,13500.0,18000.0,33350.0
新北市立新泰國民中學附設幼兒園,公立,109,已申報,2,3,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市立新泰國民中學附設幼兒園,公立,110,已申報,2,3,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市立新泰國民中學附設幼兒園,公立,111,已申報,2,3,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市立新泰國民中學附設幼兒園,公立,112,已申報,2,3,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市立新泰國民中學附設幼兒園,公立,113,已申報,2,3,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市立新泰國民中學附設幼兒園,公立,114,已申報,2,3,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市立新莊幼兒園,公立,109,已申報,2,3,全日班|半日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,,33350.0,15350.0,13500.0,18000.0,33350.0
新北市立新莊幼兒園,公立,110,已申報,2,3,全日班|半日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,,33350.0,15350.0,13500.0,18000.0,33350.0
新北市立新莊幼兒園,公立,111,已申報,2,3,全日班|半日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,,33350.0,15350.0,13500.0,18000.0,33350.0
新北市立新莊幼兒園,公立,112,已申報,2,3,全日班|半日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,,33350.0,15350.0,13500.0,18000.0,33350.0
新北市立新莊幼兒園,公立,113,已申報,2,3,全日班|半日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,,33350.0,15350.0,13500.0,18000.0,33350.0
新北市立新莊幼兒園,公立,114,已申報,2,3,全日班|半日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,,33350.0,15350.0,13500.0,18000.0,33350.0
新北市立新莊幼兒園三合分班,公立,109,已申報,2,3,全日班|半日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,,33350.0,15350.0,13500.0,18000.0,33350.0
新北市立新莊幼兒園三合分班,公立,110,已申報,2,3,全日班|半日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,,33350.0,15350.0,13500.0,18000.0,33350.0
新北市立新莊幼兒園三合分班,公立,111,已申報,2,3,全日班|半日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,,33350.0,15350.0,13500.0,18000.0,33350.0
新北市立新莊幼兒園三合分班,公立,112,已申報,2,3,全日班|半日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,,33350.0,15350.0,13500.0,18000.0,33350.0
新北市立新莊幼兒園三合分班,公立,113,已申報,2,3,全日班|半日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,,33350.0,15350.0,13500.0,18000.0,33350.0
新北市立新莊幼兒園三合分班,公立,114,未申報或鏡像未收錄,0,0,,,,,,,,,,,,,,,
新北市立新莊幼兒園中心分班,公立,109,已申報,2,3,全日班|半日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,,33350.0,15350.0,13500.0,18000.0,33350.0
新北市立新莊幼兒園中心分班,公立,110,已申報,2,3,全日班|半日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,,33350.0,15350.0,13500.0,18000.0,33350.0
新北市立新莊幼兒園中心分班,公立,111,已申報,2,3,全日班|半日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,,33350.0,15350.0,13500.0,18000.0,33350.0
新北市立新莊幼兒園中心分班,公立,112,已申報,2,3,全日班|半日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,,33350.0,15350.0,13500.0,18000.0,33350.0
新北市立新莊幼兒園中心分班,公立,113,已申報,2,3,全日班|半日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,,33350.0,15350.0,13500.0,18000.0,33350.0
新北市立新莊幼兒園中心分班,公立,114,已申報,2,3,全日班|半日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,,33350.0,15350.0,13500.0,18000.0,33350.0
新北市立明志國民中學附設幼兒園,公立,109,已申報,2,3,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市立明志國民中學附設幼兒園,公立,110,已申報,2,3,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市立明志國民中學附設幼兒園,公立,111,已申報,2,3,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市立明志國民中學附設幼兒園,公立,112,已申報,2,4,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市立明志國民中學附設幼兒園,公立,113,已申報,2,4,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市立明志國民中學附設幼兒園,公立,114,已申報,2,4,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市立板橋幼兒園,公立,109,已申報,2,3,全日班|半日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,,33350.0,15350.0,13500.0,18000.0,33350.0
新北市立板橋幼兒園,公立,110,已申報,2,3,全日班|半日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,,33350.0,15350.0,13500.0,18000.0,33350.0
新北市立板橋幼兒園,公立,111,已申報,2,3,全日班|半日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,,33350.0,15350.0,13500.0,18000.0,33350.0
新北市立板橋幼兒園,公立,112,已申報,2,3,全日班|半日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,,33350.0,15350.0,13500.0,18000.0,33350.0
新北市立板橋幼兒園,公立,113,已申報,2,3,全日班|半日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,,33350.0,15350.0,13500.0,18000.0,33350.0
新北市立板橋幼兒園,公立,114,已申報,2,3,全日班|半日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,,33350.0,15350.0,13500.0,18000.0,33350.0
新北市立板橋幼兒園和平分班,公立,109,已申報,2,3,全日班|半日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,,33350.0,15350.0,13500.0,18000.0,33350.0
新北市立板橋幼兒園和平分班,公立,110,已申報,2,3,全日班|半日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,,33350.0,15350.0,13500.0,18000.0,33350.0
新北市立板橋幼兒園和平分班,公立,111,已申報,2,3,全日班|半日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,,33350.0,15350.0,13500.0,18000.0,33350.0
新北市立板橋幼兒園和平分班,公立,112,已申報,2,3,全日班|半日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,,33350.0,15350.0,13500.0,18000.0,33350.0
新北市立板橋幼兒園和平分班,公立,113,已申報,2,3,全日班|半日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,,33350.0,15350.0,13500.0,18000.0,33350.0
新北市立板橋幼兒園和平分班,公立,114,已申報,2,3,全日班|半日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,,33350.0,15350.0,13500.0,18000.0,33350.0
新北市立板橋幼兒園新民分班,公立,109,已申報,2,3,全日班|半日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,,33350.0,15350.0,13500.0,18000.0,33350.0
新北市立板橋幼兒園新民分班,公立,110,已申報,2,3,全日班|半日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,,33350.0,15350.0,13500.0,18000.0,33350.0
新北市立板橋幼兒園新民分班,公立,111,已申報,2,3,全日班|半日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,,33350.0,15350.0,13500.0,18000.0,33350.0
新北市立板橋幼兒園新民分班,公立,112,已申報,2,3,全日班|半日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,,33350.0,15350.0,13500.0,18000.0,33350.0
新北市立板橋幼兒園新民分班,公立,113,已申報,2,3,全日班|半日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,,33350.0,15350.0,13500.0,18000.0,33350.0
新北市立板橋幼兒園新民分班,公立,114,已申報,2,3,全日班|半日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,,33350.0,15350.0,13500.0,18000.0,33350.0
新北市立林口幼兒園,公立,109,已申報,2,3,全日班|半日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,,33350.0,15350.0,13500.0,18000.0,33350.0
新北市立林口幼兒園,公立,110,已申報,2,3,全日班|半日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,,33350.0,15350.0,13500.0,18000.0,33350.0
新北市立林口幼兒園,公立,111,已申報,2,3,全日班|半日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,,33350.0,15350.0,13500.0,18000.0,33350.0
新北市立林口幼兒園,公立,112,已申報,2,3,全日班|半日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,,33350.0,15350.0,13500.0,18000.0,33350.0
新北市立林口幼兒園,公立,113,已申報,2,3,全日班|半日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,,33350.0,15350.0,13500.0,18000.0,33350.0
新北市立林口幼兒園,公立,114,已申報,2,3,全日班|半日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,,33350.0,15350.0,13500.0,18000.0,33350.0
新北市立林口幼兒園忠孝分班,公立,109,已申報,2,3,全日班|半日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,,33350.0,15350.0,13500.0,18000.0,33350.0
新北市立林口幼兒園忠孝分班,公立,110,已申報,2,3,全日班|半日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,,33350.0,15350.0,13500.0,18000.0,33350.0
新北市立林口幼兒園忠孝分班,公立,111,已申報,2,3,全日班|半日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,,33350.0,15350.0,13500.0,18000.0,33350.0
新北市立林口幼兒園忠孝分班,公立,112,已申報,2,3,全日班|半日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,,33350.0,15350.0,13500.0,18000.0,33350.0
新北市立林口幼兒園忠孝分班,公立,113,已申報,2,3,全日班|半日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,,33350.0,15350.0,13500.0,18000.0,33350.0
新北市立林口幼兒園忠孝分班,公立,114,已申報,2,3,全日班|半日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,,33350.0,15350.0,13500.0,18000.0,33350.0
新北市立林口幼兒園文化分班,公立,109,未申報或鏡像未收錄,0,0,,,,,,,,,,,,,,,
新北市立林口幼兒園文化分班,公立,110,未申報或鏡像未收錄,0,0,,,,,,,,,,,,,,,
新北市立林口幼兒園文化分班,公立,111,未申報或鏡像未收錄,0,0,,,,,,,,,,,,,,,
新北市立林口幼兒園文化分班,公立,112,已申報,2,4,全日班|半日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,,33350.0,15350.0,13500.0,18000.0,33350.0
新北市立林口幼兒園文化分班,公立,113,已申報,2,4,全日班|半日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,,33350.0,15350.0,13500.0,18000.0,33350.0
新北市立林口幼兒園文化分班,公立,114,已申報,2,4,全日班|半日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,,33350.0,15350.0,13500.0,18000.0,33350.0
新北市立林口幼兒園湖北分班,公立,109,已申報,2,3,全日班|半日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,,33350.0,15350.0,13500.0,18000.0,33350.0
新北市立林口幼兒園湖北分班,公立,110,已申報,2,3,全日班|半日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,,33350.0,15350.0,13500.0,18000.0,33350.0
新北市立林口幼兒園湖北分班,公立,111,已申報,2,3,全日班|半日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,,33350.0,15350.0,13500.0,18000.0,33350.0
新北市立林口幼兒園湖北分班,公立,112,已申報,2,3,全日班|半日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,,33350.0,15350.0,13500.0,18000.0,33350.0
新北市立林口幼兒園湖北分班,公立,113,已申報,2,3,全日班|半日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,,33350.0,15350.0,13500.0,18000.0,33350.0
新北市立林口幼兒園湖北分班,公立,114,已申報,2,3,全日班|半日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,,33350.0,15350.0,13500.0,18000.0,33350.0
新北市立柑園國民中學附設幼兒園,公立,109,已申報,2,3,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市立柑園國民中學附設幼兒園,公立,110,已申報,2,3,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市立柑園國民中學附設幼兒園,公立,111,已申報,2,3,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市立柑園國民中學附設幼兒園,公立,112,已申報,2,3,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市立柑園國民中學附設幼兒園,公立,113,已申報,2,3,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市立柑園國民中學附設幼兒園,公立,114,已申報,2,3,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市立樹林幼兒園,公立,109,已申報,2,3,全日班|半日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,0.0,0.0,0.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市立樹林幼兒園,公立,110,已申報,2,3,全日班|半日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,0.0,0.0,0.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市立樹林幼兒園,公立,111,已申報,2,3,全日班|半日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,0.0,0.0,0.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市立樹林幼兒園,公立,112,已申報,2,3,全日班|半日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,0.0,0.0,0.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市立樹林幼兒園,公立,113,已申報,2,3,全日班|半日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,0.0,0.0,0.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市立樹林幼兒園,公立,114,已申報,2,3,全日班|半日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,0.0,0.0,0.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市立樹林幼兒園圳安分班,公立,109,已申報,2,3,全日班|半日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,0.0,0.0,0.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市立樹林幼兒園圳安分班,公立,110,已申報,2,3,全日班|半日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,0.0,0.0,0.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市立樹林幼兒園圳安分班,公立,111,已申報,2,3,全日班|半日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,0.0,0.0,0.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市立樹林幼兒園圳安分班,公立,112,已申報,2,3,全日班|半日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,0.0,0.0,0.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市立樹林幼兒園圳安分班,公立,113,已申報,2,3,全日班|半日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,0.0,0.0,0.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市立樹林幼兒園圳安分班,公立,114,已申報,2,3,全日班|半日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,0.0,0.0,0.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市立樹林幼兒園山佳分班,公立,109,已申報,2,3,全日班|半日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,0.0,0.0,0.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市立樹林幼兒園山佳分班,公立,110,已申報,2,3,全日班|半日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,0.0,0.0,0.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市立樹林幼兒園山佳分班,公立,111,已申報,2,3,全日班|半日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,0.0,0.0,0.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市立樹林幼兒園山佳分班,公立,112,已申報,2,3,全日班|半日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,0.0,0.0,0.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市立樹林幼兒園山佳分班,公立,113,已申報,2,3,全日班|半日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,0.0,0.0,0.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市立樹林幼兒園山佳分班,公立,114,已申報,2,3,全日班|半日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,0.0,0.0,0.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市立樹林幼兒園彭厝分班,公立,109,已申報,2,3,全日班|半日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,0.0,0.0,0.0,33350.0,15350.0,13500.0,18000.0,33350.0
