code,short_name,academic_year,pdf_page,page_kind,table_index,section,title,context_heading,n_columns,n_rows,n_valued_rows,aligned
N10,大觀,113,20,note,4,other_income_expense,,7.　其他收入及其他支出,3,4,4,True
N10,大觀,113,21,note,1,project_subsidy,,(1) 專案補助收入及支出,3,14,14,True
N10,大觀,113,21,note,2,project_subsidy,,(1) 專案補助收入及支出,3,11,11,True
N10,大觀,113,21,note,3,agency_subsidy,,(2) 代收補助收入及支出,3,3,3,True
N10,大觀,113,22,note,1,unrouted,,,3,3,3,True
N10,大觀,113,22,note,2,agency_passthrough,(3) 代收代付收入及支出,,3,1,1,True
N10,大觀,113,22,note,3,unrouted,,,3,1,1,True
N10,大觀,113,22,note,4,surplus_execution,大觀幼兒園之賸餘款執行概況表,,1,5,5,True
N10,大觀,113,23,note,1,related_party,（一）關係人之名稱及關係,,1,1,0,True
N10,大觀,113,23,note,2,admin_fee,1. 行政管理費,,2,1,1,True
N10,大觀,113,23,note,3,payables,2. 其他應付款,,2,1,1,True
N10,大觀,113,25,detail_schedule,1,income_by_function,收支餘絀表－功能別,附表一：收支餘絀表-功能別,1,17,14,True
N10,大觀,113,25,detail_schedule,2,unrouted,,"補充說明：教保費收支淨額金額為 1,085,292 元，分析如下：",1,4,4,True
N10,大觀,113,26,detail_schedule,1,budget_transfer,經費流用及勻支檢查表,附表二：經費流用及勻支檢查表,4,30,30,True
N10,大觀,113,27,detail_schedule,1,multiyear_compare,各學年收支預決算比較表,附表三：各學年收支預決算比較表,12,29,29,True
N10,大觀,113,28,detail_schedule,1,unrouted,,,12,32,31,True
N10,大觀,113,29,property_list,1,property,財產清冊,,5,30,30,True
N10,大觀,113,30,property_list,1,unrouted,,,5,37,37,True
N10,大觀,113,31,property_list,1,unrouted,,,5,37,37,True
N10,大觀,113,32,property_list,1,unrouted,,,5,37,37,True
N10,大觀,113,33,property_list,1,unrouted,,,5,37,37,True
N10,大觀,113,34,property_list,1,unrouted,,,5,37,37,True
N10,大觀,113,35,property_list,1,unrouted,,,5,6,6,True
N10,大觀,113,35,property_list,2,property,2.購置財產,,5,15,15,True
N10,大觀,113,36,auditor_report,1,auditor_checklist,113學年度第2學期會計師查核附表,,3,20,17,True
N10,大觀,113,37,detail_schedule,1,auditor_checklist,查核項目,,3,22,22,True
N10,大觀,113,37,detail_schedule,2,personnel_detail,人事費補充說明,,4,1,1,True
N10,大觀,113,38,detail_schedule,1,unrouted,,,3,15,15,True
N10,大觀,113,38,detail_schedule,2,operating_detail,業務費補充說明,,4,2,2,True
N10,大觀,113,39,detail_schedule,1,unrouted,,,4,2,2,True
N10,大觀,113,40,detail_schedule,1,unrouted,,,3,5,5,True
N10,大觀,113,41,auditor_report,1,auditor_checklist,查核項目（其他）,,3,5,5,True
N10,大觀,113,42,detail_schedule,1,performance_review,113學年度績效考評,,1,5,3,True
N10,大觀,113,43,auditor_report,1,unrouted,,,1,4,4,True
N10,大觀,113,43,auditor_report,2,unrouted,其他特殊情形：（採總分外扣方式，扣至總分０分止）,,1,1,0,True
N11,新林,110,8,equity_change,1,equity_change,淨值變動表,,3,7,7,True
N11,新林,110,9,cash_flow,1,cash_flow,現金流量表,,2,20,13,True
N11,新林,110,14,note,1,cash_detail,,(一) 現金及銀行存款,2,3,3,True
N11,新林,110,14,note,2,severance_reserve,,1. 資遣費準備,2,4,4,True
N11,新林,110,14,note,3,severance_reserve,,1. 資遣費準備,2,1,1,True
N11,新林,110,14,note,4,development_reserve,,2. 業務發展準備,2,3,3,True
N11,新林,110,15,note,1,development_reserve,,業務發展準備金,2,1,1,True
N11,新林,110,15,note,2,property,,1. 代管財產,4,1,1,True
N11,新林,110,15,note,3,property,,1. 代管財產,4,1,1,True
N11,新林,110,15,note,4,property,,2. 購置財產,4,1,1,True
N11,新林,110,15,note,5,property,,2. 購置財產,4,1,1,True
N11,新林,110,15,note,6,unrouted,,1. 教保費收入,2,9,7,True
N11,新林,110,16,detail_schedule,1,personnel_detail,,2. 人事費,4,12,12,True
N11,新林,110,16,detail_schedule,2,personnel_detail,,2. 人事費,4,12,12,True
N11,新林,110,17,detail_schedule,1,operating_detail,,3. 業務費,4,16,16,True
N11,新林,110,17,detail_schedule,2,operating_detail,,3. 業務費,4,16,16,True
N11,新林,110,18,detail_schedule,1,material_detail,,4. 材料費,4,5,5,True
N11,新林,110,18,detail_schedule,2,material_detail,,4. 材料費,4,5,5,True
N11,新林,110,19,detail_schedule,1,maintenance_detail,,5. 維護費,4,4,4,True
N11,新林,110,19,detail_schedule,2,maintenance_detail,,5. 維護費,4,4,4,True
N11,新林,110,19,detail_schedule,3,other_income_expense,,6. 其他收入及其他支出,3,4,4,True
N11,新林,110,19,detail_schedule,4,other_income_expense,,6. 其他收入及其他支出,3,4,4,True
N11,新林,110,20,detail_schedule,1,project_subsidy,,(1) 專案補助收入及支出,3,9,9,True
N11,新林,110,20,detail_schedule,2,project_subsidy,,(1) 專案補助收入及支出,3,4,4,True
N11,新林,110,20,detail_schedule,3,agency_subsidy,,(2) 代收補助收入及支出,3,3,3,True
N11,新林,110,20,detail_schedule,4,agency_subsidy,,(2) 代收補助收入及支出,3,4,4,True
N11,新林,110,20,detail_schedule,5,agency_passthrough,,(3) 代收代付收入及支出,3,3,3,True
N11,新林,110,20,detail_schedule,6,agency_passthrough,,(3) 代收代付收入及支出,3,2,2,True
N11,新林,110,23,detail_schedule,1,income_by_function,收支餘絀表-功能別,附表一：收支餘絀表-功能別,1,17,13,True
N11,新林,110,23,detail_schedule,2,income_by_function,,附表一：收支餘絀表-功能別,1,4,4,True
N11,新林,110,24,detail_schedule,1,budget_transfer,經費流用及勻支檢查表,附表二：經費流用及勻支檢查表,4,30,30,True
N11,新林,110,25,detail_schedule,1,multiyear_compare,各學年收支預決算比較表,附表三：各學年收支預決算比較表,16,26,26,True
N11,新林,110,26,detail_schedule,1,unrouted,,,16,36,35,True
N11,新林,111,8,equity_change,1,equity_change,淨值變動表,,3,7,7,True
N11,新林,111,9,cash_flow,1,cash_flow,現金流量表,,2,19,12,True
N11,新林,111,14,note,1,cash_detail,,(一) 現金及銀行存款,2,3,3,True
N11,新林,111,14,note,2,severance_reserve,,1. 資遣費準備,2,3,3,True
N11,新林,111,14,note,3,severance_reserve,,1. 資遣費準備,2,1,1,True
N11,新林,111,14,note,4,development_reserve,,2. 業務發展準備,2,3,3,True
N11,新林,111,15,note,1,development_reserve,,業務發展準備金,2,1,1,True
N11,新林,111,15,note,2,property,,1. 代管財產,4,1,1,True
N11,新林,111,15,note,3,property,,1. 代管財產,4,1,1,True
N11,新林,111,15,note,4,property,,2. 購置財產,4,1,1,True
N11,新林,111,15,note,5,property,,2. 購置財產,4,1,1,True
N11,新林,111,15,note,6,unrouted,,1. 教保費收入,2,10,8,True
N11,新林,111,16,detail_schedule,1,personnel_detail,,2. 人事費,4,12,12,True
N11,新林,111,16,detail_schedule,2,personnel_detail,,2. 人事費,4,12,12,True
N11,新林,111,17,detail_schedule,1,operating_detail,,3. 業務費,4,16,16,True
N11,新林,111,17,detail_schedule,2,operating_detail,,3. 業務費,4,16,16,True
N11,新林,111,18,detail_schedule,1,material_detail,,4.　材料費,4,5,5,True
N11,新林,111,18,detail_schedule,2,material_detail,,4.　材料費,4,5,5,True
N11,新林,111,19,detail_schedule,1,maintenance_detail,,5. 維護費,4,4,4,True
N11,新林,111,19,detail_schedule,2,maintenance_detail,,5. 維護費,4,4,4,True
N11,新林,111,19,detail_schedule,3,other_income_expense,,6. 其他收入及其他支出,3,4,4,True
N11,新林,111,19,detail_schedule,4,other_income_expense,,6. 其他收入及其他支出,3,4,4,True
N11,新林,111,20,detail_schedule,1,project_subsidy,,(1) 專案補助收入及支出,3,9,9,True
N11,新林,111,20,detail_schedule,2,project_subsidy,,(1) 專案補助收入及支出,3,9,9,True
N11,新林,111,20,detail_schedule,3,agency_subsidy,,(2) 代收補助收入及支出,3,4,4,True
N11,新林,111,20,detail_schedule,4,agency_subsidy,,(2) 代收補助收入及支出,3,3,3,True
N11,新林,111,20,detail_schedule,5,agency_passthrough,,(3) 代收代付收入及支出,3,1,1,True
N11,新林,111,23,detail_schedule,1,income_by_function,收支餘絀表-功能別,附表一：收支餘絀表-功能別,1,17,13,True
N11,新林,111,23,detail_schedule,2,income_by_function,,附表一：收支餘絀表-功能別,1,4,4,True
N11,新林,111,24,detail_schedule,1,budget_transfer,經費流用及勻支檢查表,附表二：經費流用及勻支檢查表,4,30,30,True
N11,新林,111,25,detail_schedule,1,multiyear_compare,各學年收支預決算比較表,附表三：各學年收支預決算比較表,4,34,34,True
N11,新林,111,26,detail_schedule,1,unrouted,,,4,27,26,True
N11,新林,112,8,equity_change,1,unrouted,,,3,7,7,True
N11,新林,112,9,cash_flow,1,unrouted,,,2,19,12,True
N11,新林,112,14,note,1,cash_detail,,(一) 現金及銀行存款,2,3,3,True
N11,新林,112,14,note,2,severance_reserve,,1. 資遣費準備,2,3,3,True
N11,新林,112,14,note,3,severance_reserve,,1. 資遣費準備,2,1,1,True
N11,新林,112,15,note,1,development_reserve,,2. 業務發展準備,2,3,3,True
N11,新林,112,15,note,2,development_reserve,,2. 業務發展準備,2,1,1,True
N11,新林,112,15,note,3,property,,1. 代管財產,4,1,1,True
N11,新林,112,15,note,4,property,,1. 代管財產,4,1,1,True
N11,新林,112,15,note,5,property,,2. 購置財產,4,1,1,True
N11,新林,112,15,note,6,property,,2. 購置財產,4,1,1,True
N11,新林,112,16,detail_schedule,1,unrouted,,(四) 收支明細表,2,10,8,True
N11,新林,112,16,detail_schedule,2,personnel_detail,,2. 人事費,4,12,12,True
N11,新林,112,16,detail_schedule,3,personnel_detail,,2. 人事費,4,3,3,True
N11,新林,112,17,detail_schedule,1,personnel_detail,,人事費明細,4,9,9,True
N11,新林,112,17,detail_schedule,2,operating_detail,,3.　業務費,4,12,12,True
N11,新林,112,18,detail_schedule,1,operating_detail,,3. 業務費（續）,4,4,4,True
N11,新林,112,18,detail_schedule,2,operating_detail,,3. 業務費（續）,4,16,16,True
N11,新林,112,18,detail_schedule,3,material_detail,,4. 材料費,4,5,5,True
N11,新林,112,19,detail_schedule,1,material_detail,,材料費,4,5,5,True
N11,新林,112,19,detail_schedule,2,maintenance_detail,,5.　維護費,4,4,4,True
N11,新林,112,19,detail_schedule,3,maintenance_detail,,5.　維護費,4,4,4,True
N11,新林,112,20,note,1,unrouted,,6. 延長照顧服務收支,2,5,3,True
N11,新林,112,20,note,2,other_income_expense,,7. 其他收入及其他支出,3,4,4,True
N11,新林,112,20,note,3,other_income_expense,,7. 其他收入及其他支出,3,4,4,True
N11,新林,112,20,note,4,project_subsidy,,(1) 專案補助收入及支出,3,7,7,True
N11,新林,112,20,note,5,project_subsidy,,(1) 專案補助收入及支出,3,7,7,True
N11,新林,112,24,detail_schedule,1,income_by_function,收支餘絀表-功能別,附表一：收支餘絀表-功能別,1,17,13,True
N11,新林,112,24,detail_schedule,2,unrouted,,補充說明：,1,4,4,True
N11,新林,112,25,detail_schedule,1,budget_transfer,經費流用及勻支檢查表,附表二：經費流用及勻支檢查表,4,30,30,True
N11,新林,112,26,detail_schedule,1,multiyear_compare,各學年收支預決算比較表,附表三：各學年收支預決算比較表,8,30,30,True
N11,新林,112,27,detail_schedule,1,unrouted,,,8,31,30,True
N11,新林,113,5,balance_sheet,1,balance_sheet,資產負債表,,2,32,27,True
N11,新林,113,6,income_statement,1,income_statement,收支餘絀表,,4,22,19,True
N11,新林,113,7,income_statement,1,unrouted,收支結絀表,,4,22,19,True
N11,新林,113,8,equity_change,1,equity_change,淨值變動表,,3,7,7,True
N11,新林,113,9,cash_flow,1,cash_flow,現金流量表,,2,20,13,True
N11,新林,113,14,note,1,cash_detail,,(一) 現金及銀行存款,2,3,3,True
N11,新林,113,14,note,2,severance_reserve,,1. 資遣費準備,2,3,3,True
N11,新林,113,15,note,1,severance_reserve,,資遣費準備金,2,1,1,True
N11,新林,113,15,note,2,development_reserve,,2. 業務發展準備,2,3,3,True
N11,新林,113,15,note,3,development_reserve,,2. 業務發展準備,2,1,1,True
N11,新林,113,15,note,4,property,,1. 代管財產,4,1,1,True
N11,新林,113,15,note,5,property,,1. 代管財產,4,1,1,True
N11,新林,113,15,note,6,property,,2. 購置財產,4,1,1,True
N11,新林,113,15,note,7,property,,2. 購置財產,4,1,1,True
N11,新林,113,16,detail_schedule,1,unrouted,,(四) 收支明細表 1. 教保費收入,2,10,8,True
N11,新林,113,16,detail_schedule,2,personnel_detail,,(四) 收支明細表 2. 人事費,4,12,12,True
N11,新林,113,16,detail_schedule,3,personnel_detail,,(四) 收支明細表 2. 人事費,4,3,3,True
N11,新林,113,17,detail_schedule,1,personnel_detail,,人事費明細,4,9,9,True
N11,新林,113,17,detail_schedule,2,operating_detail,,3.　業務費,4,13,13,True
N11,新林,113,18,detail_schedule,1,unrouted,,,4,3,3,True
N11,新林,113,18,detail_schedule,2,unrouted,,,4,16,16,True
N11,新林,113,18,detail_schedule,3,material_detail,,4.　材料費,4,5,5,True
N11,新林,113,19,detail_schedule,1,unrouted,,,4,5,5,True
N11,新林,113,19,detail_schedule,2,maintenance_detail,,5. 維護費及修繕購置費,4,5,4,True
N11,新林,113,19,detail_schedule,3,maintenance_detail,,5. 維護費及修繕購置費,4,1,1,True
N11,新林,113,19,detail_schedule,4,maintenance_detail,,5. 維護費及修繕購置費,4,5,4,True
N11,新林,113,20,note,1,maintenance_detail,,修繕購置費,4,1,1,True
N11,新林,113,20,note,2,unrouted,,6.　延長照顧服務收支,2,5,3,True
N11,新林,113,20,note,3,other_income_expense,,7.　其他收入及其他支出,3,4,4,True
N11,新林,113,20,note,4,other_income_expense,,7.　其他收入及其他支出,3,4,4,True
N11,新林,113,20,note,5,project_subsidy,,(1)專案補助收入及支出,3,3,3,True
N11,新林,113,21,detail_schedule,1,unrouted,,,3,6,6,True
N11,新林,113,21,detail_schedule,2,unrouted,,,3,7,7,True
N11,新林,113,21,detail_schedule,3,agency_subsidy,,(2) 代收補助收入及支出,3,3,3,True
N11,新林,113,21,detail_schedule,4,agency_subsidy,,(2) 代收補助收入及支出,3,4,4,True
N11,新林,113,21,detail_schedule,5,agency_passthrough,,(3) 代收代付收入及支出,3,1,1,True
N11,新林,113,21,detail_schedule,6,agency_passthrough,,(3) 代收代付收入及支出,3,1,1,True
N11,新林,113,23,note,1,payables,其他應付款,,2,1,1,True
N11,新林,113,24,detail_schedule,1,income_by_function,收支餘絀表-功能別,附表一：收支餘絀表-功能別,1,17,14,True
N11,新林,113,24,detail_schedule,2,income_by_function,,附表一：收支餘絀表-功能別,1,4,4,True
N11,新林,113,25,detail_schedule,1,budget_transfer,經費流用及勻支檢查表,附表二：經費流用及勻支檢查表,5,30,30,True
N11,新林,113,26,detail_schedule,1,multiyear_compare,各學年收支預決算比較表,附表三：各學年收支預決算比較表,12,31,31,True
N11,新林,113,27,detail_schedule,1,unrouted,,,12,31,30,True
N12,昌福,110,8,equity_change,1,equity_change,淨值變動表,,3,7,7,True
N12,昌福,110,9,cash_flow,1,cash_flow,現金流量表,,2,18,11,True
N12,昌福,110,14,note,1,cash_detail,,(一) 現金及銀行存款,2,3,3,True
N12,昌福,110,14,note,2,severance_reserve,,1. 資遣費準備,2,4,4,True
N12,昌福,110,14,note,3,severance_reserve,,1. 資遣費準備,2,1,1,True
N12,昌福,110,14,note,4,development_reserve,,2. 業務發展準備,2,3,3,True
N12,昌福,110,15,note,1,development_reserve,,業務發展準備金,2,1,1,True
N12,昌福,110,15,note,2,unrouted,,(三) 營運資產,4,1,1,True
N12,昌福,110,15,note,3,property,,1. 代管財產,4,1,1,True
N12,昌福,110,15,note,4,property,,2. 購置財產,4,1,1,True
N12,昌福,110,15,note,5,property,,2. 購置財產,4,1,1,True
N12,昌福,110,15,note,6,unrouted,教保費收入,(四) 收支明細表,2,9,7,True
N12,昌福,110,16,detail_schedule,1,personnel_detail,,2. 人事費,4,12,12,True
N12,昌福,110,16,detail_schedule,2,personnel_detail,,2. 人事費,4,12,12,True
N12,昌福,110,17,detail_schedule,1,operating_detail,,3. 業務費,4,16,16,True
N12,昌福,110,17,detail_schedule,2,operating_detail,,3. 業務費,4,16,16,True
N12,昌福,110,18,detail_schedule,1,material_detail,,4. 材料費,4,5,5,True
N12,昌福,110,18,detail_schedule,2,material_detail,,4. 材料費,4,5,5,True
N12,昌福,110,18,detail_schedule,3,maintenance_detail,,5. 維護費,4,4,4,True
N12,昌福,110,19,note,1,maintenance_detail,,維護費及修繕購置費,4,4,4,True
N12,昌福,110,19,note,2,other_income_expense,,6. 其他收入及其他支出,3,4,4,True
N12,昌福,110,19,note,3,other_income_expense,,6. 其他收入及其他支出,3,4,4,True
N12,昌福,110,19,note,4,project_subsidy,,(1) 專案補助收入及支出,3,5,5,True
N12,昌福,110,19,note,5,project_subsidy,,(1) 專案補助收入及支出,3,3,3,True
N12,昌福,110,23,detail_schedule,1,income_by_function,收支餘絀表-功能別,附表一：收支餘絀表-功能別,1,17,15,True
N12,昌福,110,23,detail_schedule,2,income_by_function,,附表一：收支餘絀表-功能別,1,4,4,True
N12,昌福,110,24,detail_schedule,1,budget_transfer,經費流用及勻支檢查表,附表二：經費流用及勻支檢查表,4,30,30,True
N12,昌福,110,25,detail_schedule,1,multiyear_compare,各學年收支預決算比較表,附表三：各學年收支預決算比較表,16,29,28,True
N12,昌福,110,26,detail_schedule,1,unrouted,,,16,32,31,True
N12,昌福,111,8,equity_change,1,equity_change,淨值變動表,,3,7,7,True
N12,昌福,111,9,cash_flow,1,cash_flow,現金流量表,,2,18,11,True
N12,昌福,111,14,note,1,cash_detail,,(一) 現金及銀行存款,2,3,3,True
N12,昌福,111,14,note,2,severance_reserve,,1. 資遣費準備,2,3,3,True
